source_audio_path,en_source_text,vi_translation,cefr_level,unit_type,structure,function,grammar_points,collection_id,flesch_kincaid_grade,match_count,no_conflict_match_count,matching_audio_paths
0sq7LD45Kmg_sentence_065.wav,Discover it.,Hãy khám phá nó.,A1,sentence,simple,imperative,verb|pronoun|present_simple,75,8.79,0,0,
GUMaa1S8TAw_sentence_468.wav,Dissolve.,Hòa tan.,A1,word,,,verb,76,,1,1,2F4_bmQcL4Y_sentence_145.wav
2F4_bmQcL4Y_sentence_145.wav,Dissolve the tablet in a glass of water.,Hòa tan viên thuốc vào một cốc nước.,A1,sentence,simple,imperative,verb|determiner|noun|preposition|noun_phrase|prepositional_phrase,76,3.755,0,0,
VQeC1ZO2L-w_sentence_152.wav,Distribute.,Phân phát.,A1,word,,,verb,77,,1,1,dVx3Jzfd7Hc_sentence_308.wav
dVx3Jzfd7Hc_sentence_308.wav,We only distribute this product in Vietnam.,Chúng tôi chỉ phân phối sản phẩm này tại Việt Nam.,A2,sentence,simple,declarative,present_simple|pronoun|adverb|verb|determiner|noun|preposition|noun_phrase|prepositional_phrase,77,9.054,0,0,
3LHgzqb9HRM_sentence_264.wav,Disturb.,Quấy rầy.,A1,word,,,verb,78,,1,1,aWTrDkYdxK4_sentence_010.wav
aWTrDkYdxK4_sentence_010.wav,"I'm sorry to disturb you, but there's a phone call for you.","Tôi xin lỗi vì đã làm phiền, nhưng có cuộc gọi đến.",A2,sentence,compound,declarative,present_simple|conjunction|verb_phrase|noun_phrase,78,2.857,0,0,
-yljNBUV0cw_sentence_667.wav,Dominate.,Thống trị.,A1,word,,,verb,79,,1,1,mOz6lGMKetU_sentence_288.wav
mOz6lGMKetU_sentence_288.wav,She always wants to dominate everyone.,Cô ấy lúc nào cũng muốn thống trị mọi người.,A2,sentence,simple,declarative,present_simple|pronoun|adverb|verb_phrase,79,8.383,0,0,
MYQ5iy3aRSo_sentence_869.wav,Dot.,Chấm.,A1,word,,,noun,80,,1,1,MYQ5iy3aRSo_sentence_873.wav
MYQ5iy3aRSo_sentence_873.wav,The island is a small green dot on the map.,Hòn đảo này là một chấm xanh nhỏ trên bản đồ.,A2,sentence,simple,declarative,present_simple|noun|verb|adjective|preposition|determiner|noun_phrase|prepositional_phrase,80,1.29,0,0,
2F4_bmQcL4Y_sentence_044.wav,Drum.,Cái trống.,A1,word,,,noun|verb,81,,1,1,GUMaa1S8TAw_sentence_933.wav
GUMaa1S8TAw_sentence_933.wav,There is a big drum in my school.,Ở trường tôi có một cái trống lớn.,A1,sentence,simple,declarative,present_simple|noun|verb|adjective|preposition|determiner|noun_phrase|prepositional_phrase,81,-0.67,0,0,
w9FIqvip19Y_sentence_361.wav,Elbow.,Khuỷu tay.,A1,word,,,noun,82,,1,1,w9FIqvip19Y_sentence_364.wav
w9FIqvip19Y_sentence_364.wav,"My elbow really hurts, I think I should go to the hospital.","Khuỷu tay tôi đau quá, chắc tôi phải đến bệnh viện thôi.",A1,sentence,compound,declarative,present_simple|modal|noun_phrase|adverb|prepositional_phrase,82,4.823,0,0,
IQMT42t0by0_sentence_484.wav,Electronic.,Điện tử.,A2,word,,,adjective,83,,1,1,w9FIqvip19Y_sentence_638.wav
w9FIqvip19Y_sentence_638.wav,Computer is an electronic device.,Máy tính là một thiết bị điện tử.,A1,sentence,simple,declarative,present_simple|noun|verb|adjective|determiner|noun_phrase,83,12.32,0,0,
aHf27Jt0exE_sentence_000.wav,Embarrass.,Xấu hổ.,A2,word,,,verb,84,,1,1,aHf27Jt0exE_sentence_008.wav
aHf27Jt0exE_sentence_008.wav,I didn't mean to embarrass you.,Tôi không cố ý làm bạn xấu hổ.,A2,sentence,simple,declarative,past_simple|negation|pronoun|verb_phrase,84,4.45,0,0,
W0La8_Trics_sentence_251.wav,Emphasize.,Nhấn mạnh.,A1,word,,,verb,85,,1,1,W0La8_Trics_sentence_252.wav
W0La8_Trics_sentence_252.wav,I want to emphasize the need to get this done on time.,Tôi muốn nhấn mạnh tầm quan trọng của việc hoàn thành việc này đúng thời hạn.,A2,sentence,simple,declarative,present_simple|pronoun|verb|noun|determiner|preposition|verb_phrase|noun_phrase|prepositional_phrase,85,2.857,0,0,
SHZDlHAWvGM_sentence_252.wav,Employ.,Thuê.,A2,word,,,verb,86,,1,1,SHZDlHAWvGM_sentence_249.wav
SHZDlHAWvGM_sentence_249.wav,The company has decided to employ two new secretaries.,Công ty đã quyết định tuyển dụng hai thư ký mới.,A2,sentence,simple,declarative,present_perfect|noun_phrase|verb_phrase|noun|verb|adjective|determiner,86,10.209,0,0,
gskdnimT5iY_sentence_393.wav,Employer.,Nhà tuyển dụng.,A2,word,,,noun,87,,1,1,gskdnimT5iY_sentence_216.wav
gskdnimT5iY_sentence_216.wav,She was given a raise by her employer.,Cô ấy được chủ lao động tăng lương.,A2,sentence,simple,declarative,past_simple|passive|pronoun|noun|prepositional_phrase|noun_phrase,87,3.755,0,0,
mCWg98-YBsA_sentence_397.wav,Encourage.,Khích lệ.,A1,word,,,verb,88,,1,1,mCWg98-YBsA_sentence_067.wav
mCWg98-YBsA_sentence_067.wav,You must encourage him to try again.,Bạn phải khuyến khích anh ấy thử lại.,A2,sentence,simple,declarative,modal|pronoun|verb|adverb|verb_phrase,88,3.997,0,0,
elCuqmWqd28_sentence_214.wav,Entertain.,Giải trí.,A1,word,,,verb,89,,1,1,elCuqmWqd28_sentence_213.wav
elCuqmWqd28_sentence_213.wav,He certainly knows how to entertain people.,Anh ấy quả thực biết cách làm cho mọi người vui vẻ.,A2,sentence,simple,declarative,present_simple|pronoun|adverb|verb_phrase,89,7.369,0,0,
be6gMVMz48c_sentence_354.wav,Etc.,Vân vân.,A2,word,,,conjunction,90,,1,1,tAgsbxzQJ9I_sentence_508.wav
tAgsbxzQJ9I_sentence_508.wav,"There are many kinds of books, novels, comics, etc in this library.","Thư viện này có rất nhiều loại sách, tiểu thuyết, truyện tranh, v.v.",A2,sentence,simple,declarative,present_simple|noun|verb|determiner|preposition|noun_phrase|prepositional_phrase,90,8.757,0,0,
08jDwfm9LcA_sentence_792.wav,Euro.,Euro.,A2,word,,,noun,91,,1,1,08jDwfm9LcA_sentence_795.wav
08jDwfm9LcA_sentence_795.wav,Can you give me a Euro?,Bạn có thể cho tôi một Euro được không?,A1,sentence,simple,interrogative,modal|question_form|pronoun|verb|noun_phrase,91,0.517,0,0,
aHf27Jt0exE_sentence_119.wav,Exaggerate.,Nói quá.,A2,word,,,verb,92,,1,1,yY0BaDXBSbk_sentence_571.wav
yY0BaDXBSbk_sentence_571.wav,It seems that she has a tendency to exaggerate things.,Có vẻ như cô ấy có xu hướng phóng đại mọi chuyện.,B1,sentence,complex,declarative,present_simple|pronoun|verb|noun|determiner|relative_clause|noun_phrase|verb_phrase,92,6.01,0,0,
IQMT42t0by0_sentence_770.wav,Examine.,Nghiên cứu.,A1,word,,,verb,93,,1,1,w9FIqvip19Y_sentence_523.wav
w9FIqvip19Y_sentence_523.wav,You'd better examine the contract carefully before signing.,Tốt hơn hết bạn nên xem xét kỹ hợp đồng trước khi ký.,A2,sentence,simple,declarative,modal|verb|noun|adverb|preposition|time_sequence|determiner|noun_phrase|prepositional_phrase,93,11.13,0,0,
73xazK1Llhw_sentence_504.wav,Expectation.,Kỳ vọng.,A2,word,,,noun,94,,1,1,73xazK1Llhw_sentence_510.wav
73xazK1Llhw_sentence_510.wav,The results were contrary to our expectation.,Kết quả trái ngược với dự đoán của chúng tôi.,B1,sentence,simple,declarative,past_simple|noun_phrase|verb|adjective|prepositional_phrase|determiner|noun|preposition,94,10.74,0,0,
mOz6lGMKetU_sentence_399.wav,Explode.,Nổ.,A1,word,,,verb,95,,1,1,pVwMUP_iDq0_sentence_447.wav
pVwMUP_iDq0_sentence_447.wav,The bomb was timed to explode during the rush hour.,Quả bom được hẹn giờ phát nổ vào giờ cao điểm.,A2,sentence,simple,declarative,past_simple|passive|noun_phrase|prepositional_phrase,95,3.65,0,0,
1RIdJ5ZspdU_sentence_103.wav,Explore.,Khám phá.,A1,word,,,verb,96,,1,1,SHZDlHAWvGM_sentence_143.wav
SHZDlHAWvGM_sentence_143.wav,I decided to go out and explore the town.,Tôi quyết định ra ngoài khám phá thị trấn.,A1,sentence,simple,declarative,past_simple|pronoun|verb_phrase|conjunction|noun,96,3.653,0,0,
d2HRQKhrSs0_sentence_383.wav,Fan.,Cái quạt.,A2,word,,,noun|verb,97,,1,1,d2HRQKhrSs0_sentence_390.wav
d2HRQKhrSs0_sentence_390.wav,"It was hot, so I turned on the fan.",Trời nóng nên tôi bật quạt lên.,A2,sentence,compound,declarative,past_simple|conjunction|reason_result|pronoun|verb|adjective|determiner|noun,97,-0.28,0,0,
08jDwfm9LcA_sentence_891.wav,Flame.,Ngọn lửa.,A1,word,,,noun,98,,1,1,aWTrDkYdxK4_sentence_769.wav
aWTrDkYdxK4_sentence_769.wav,It burst into flame.,Nó bỗng bốc cháy.,A1,sentence,simple,declarative,past_simple|pronoun|prepositional_phrase|preposition|noun,98,0.72,0,0,
d448ERf2gJk_sentence_248.wav,Flash.,Chớp.,A1,word,,,verb,99,,1,1,pVwMUP_iDq0_sentence_165.wav
pVwMUP_iDq0_sentence_165.wav,Did you see that flash of lightning?,Bạn có thấy tia chớp đó không?,A1,sentence,simple,interrogative,past_simple|question_form|pronoun|verb|determiner|noun|preposition|noun_phrase,99,0.626,0,0,
eNFFf2rcKC8_sentence_778.wav,Flavor.,Hương vị.,A1,word,,,noun,100,,1,1,1CxAyEHcKHE_sentence_106.wav
1CxAyEHcKHE_sentence_106.wav,This dish has an unusual flavor.,Món ăn này có hương vị độc đáo.,A2,sentence,simple,declarative,present_simple|noun_phrase|verb|determiner|adjective|noun,100,6.417,0,0,
08jDwfm9LcA_sentence_272.wav,Flow.,Chảy.,A1,word,,,verb,101,,1,1,08jDwfm9LcA_sentence_278.wav
08jDwfm9LcA_sentence_278.wav,We have a cash flow problem.,Chúng tôi đang gặp vấn đề về dòng tiền.,A2,sentence,simple,declarative,present_simple|pronoun|verb|determiner|noun_phrase,101,0.517,0,0,
RTQzXWhlRFM_sentence_485.wav,Force.,Lực lượng.,A1,word,,,verb,102,,1,1,ja6qPCZlNbQ_sentence_060.wav
ja6qPCZlNbQ_sentence_060.wav,You can't force me to do anything.,Bạn không thể ép buộc tôi làm bất cứ điều gì.,A1,sentence,simple,declarative,modal|negation|pronoun|verb,102,2.311,0,0,
yzQdKLHuq4Y_sentence_598.wav,Fork.,Cái nĩa.,A1,word,,,noun,103,,1,1,yzQdKLHuq4Y_sentence_602.wav
yzQdKLHuq4Y_sentence_602.wav,"We usually eat with a knife, fork, and spoon.","Chúng ta thường ăn bằng dao, nĩa và thìa.",A2,sentence,simple,declarative,present_simple|pronoun|adverb|verb|preposition|noun|conjunction|prepositional_phrase,103,3.653,0,0,
E5MtNtVAgBE_sentence_357.wav,Freeze.,Đông cứng.,A1,word,,,verb,104,,1,1,E5MtNtVAgBE_sentence_367.wav
E5MtNtVAgBE_sentence_367.wav,Please freeze the fish as soon as possible.,Hãy cho cá vào tủ đông càng sớm càng tốt.,A2,sentence,simple,imperative,present_simple|verb|noun|determiner|adverb|noun_phrase|adverb_phrase|time_sequence,104,2.28,0,0,
L8MZhCnzX9M_sentence_792.wav,Gamble.,Đánh bạc.,A1,word,,,verb,105,,1,1,L8MZhCnzX9M_sentence_797.wav
L8MZhCnzX9M_sentence_797.wav,"I like to gamble for fun, and I know when to quit.","Tôi thích đánh bạc để giải trí, và tôi biết khi nào nên dừng lại.",A2,sentence,compound,declarative,present_simple|conjunction|time_sequence,105,1.873,0,0,
6rHcPgYkDpE_sentence_455.wav,Generate.,Phát ra.,A2,word,,,verb,106,,1,1,6rHcPgYkDpE_sentence_459.wav
6rHcPgYkDpE_sentence_459.wav,We hope to generate some new ideas at the meeting.,Chúng tôi hy vọng sẽ thu thập được một số ý tưởng mới tại cuộc họp.,A2,sentence,simple,declarative,present_simple|pronoun|verb|noun|adjective|determiner|preposition|noun_phrase|verb_phrase|prepositional_phrase,106,6.01,0,0,
SHZDlHAWvGM_sentence_104.wav,Generation.,Thế hệ.,A2,word,,,noun,107,,1,1,eNFFf2rcKC8_sentence_237.wav
eNFFf2rcKC8_sentence_237.wav,Today there is a wide generation gap between parents and their children.,"Hiện nay, khoảng cách thế hệ giữa cha mẹ và con cái rất lớn.",B1,sentence,simple,declarative,present_simple|noun_phrase|prepositional_phrase|adverb|conjunction|pronoun|determiner,107,7.773,0,0,
L8MZhCnzX9M_sentence_659.wav,Grab.,Vồ lấy.,A1,word,,,verb,108,,1,1,dOKwbK4u5zo_sentence_178.wav
dOKwbK4u5zo_sentence_178.wav,Grab him! Don't let him get away!,Bắt lấy hắn! Đừng để hắn trốn thoát!,A1,sentence,compound,imperative,present_simple|negation|verb|pronoun|verb_phrase,108,0.626,0,0,
-yljNBUV0cw_sentence_662.wav,Grandchild.,Cháu.,A2,word,,,noun,109,,1,1,-yljNBUV0cw_sentence_663.wav
-yljNBUV0cw_sentence_663.wav,He showed me the book he bought for his grandchild.,Ông ấy cho tôi xem cuốn sách ông ấy mua cho cháu mình.,A2,sentence,complex,declarative,past_simple|relative_clause|pronoun|verb|noun|determiner|preposition|noun_phrase|prepositional_phrase,109,1.29,0,0,
S-FYtkOqTlU_sentence_045.wav,Gray.,Xám.,A1,word,,,adjective,110,,1,1,SHZDlHAWvGM_sentence_211.wav
SHZDlHAWvGM_sentence_211.wav,"I don't like this hat, I prefer the gray one.","Tôi không thích chiếc mũ này, tôi thích chiếc mũ màu xám hơn.",A2,sentence,compound,declarative,present_simple|negation|pronoun|verb|determiner|adjective|noun_phrase,110,1.29,0,0,
VQeC1ZO2L-w_sentence_270.wav,Guest.,Khách mời.,A1,word,,,noun,111,,1,1,zKdouMbQMMY_sentence_028.wav
zKdouMbQMMY_sentence_028.wav,He was a guest speaker at the conference.,Ông là diễn giả khách mời tại hội nghị.,A2,sentence,simple,declarative,past_simple|noun_phrase|prepositional_phrase,111,3.755,0,0,
9MLV1X74KFM_sentence_1117.wav,Guide.,Hướng dẫn.,A1,word,,,verb,112,,1,1,flLkzTtdkNM_sentence_955.wav
flLkzTtdkNM_sentence_955.wav,I will be your tour guide today.,Hôm nay tôi sẽ là hướng dẫn viên du lịch của các bạn.,A2,sentence,simple,declarative,future_will|pronoun|verb|determiner|noun_phrase|adverb,112,0.626,0,0,
FiivHZZEXCU_sentence_168.wav,Heal.,Chữa lành.,A1,word,,,verb,113,,1,1,yzQdKLHuq4Y_sentence_373.wav
yzQdKLHuq4Y_sentence_373.wav,My broken arm took several weeks to heal.,Cánh tay bị gãy của tôi mất vài tuần mới lành.,A2,sentence,simple,declarative,past_simple|noun_phrase|adjective|verb,113,2.28,0,0,
W0La8_Trics_sentence_625.wav,Hip.,Hông.,A2,word,,,adjective,114,,1,1,W0La8_Trics_sentence_786.wav
W0La8_Trics_sentence_786.wav,His grandmother fell and broke her hip.,Bà của anh ấy bị ngã và gãy xương hông.,A2,sentence,simple,declarative,past_simple|conjunction|noun_phrase|verb|pronoun|determiner,114,2.311,0,0,
-qyZgVdUmgI_sentence_172.wav,Hobby.,Sở thích.,A2,word,,,noun,115,,1,1,sTgtFzcpy6M_sentence_522.wav
sTgtFzcpy6M_sentence_522.wav,My hobby is collecting old bottles.,Sở thích của tôi là sưu tầm những chai lọ cũ.,A2,sentence,simple,declarative,present_continuous|noun_phrase|adjective|noun|verb,115,6.417,0,0,
Ha9kWCZd408_sentence_303.wav,Hunt.,Săn bắn.,A1,word,,,verb,116,,1,1,Ha9kWCZd408_sentence_310.wav
Ha9kWCZd408_sentence_310.wav,He is being hunted by the police.,Cảnh sát đang truy lùng hắn.,A1,sentence,simple,declarative,present_continuous|passive|pronoun|preposition|determiner|noun,116,3.997,0,0,
-yljNBUV0cw_sentence_861.wav,Illustrate.,Minh họa.,A1,word,,,verb,117,,1,1,pVwMUP_iDq0_sentence_107.wav
pVwMUP_iDq0_sentence_107.wav,I will give you an example to illustrate what I mean.,Tôi sẽ đưa ra một ví dụ để minh họa điều tôi muốn nói.,A2,sentence,complex,declarative,future_will|pronoun|verb|noun|determiner|relative_clause|noun_phrase|verb_phrase,117,4.791,0,0,
SHZDlHAWvGM_sentence_330.wav,Import.,Nhập khẩu.,A2,word,,,verb,118,,1,1,28wOHb8a6F4_sentence_866.wav
28wOHb8a6F4_sentence_866.wav,We import a large quantity of food.,Chúng tôi nhập khẩu một lượng lớn thực phẩm.,A2,sentence,simple,declarative,present_simple|pronoun|verb|determiner|adjective|noun|noun_phrase|verb_phrase,118,3.997,0,0,
eNFFf2rcKC8_sentence_357.wav,Importantly.,Điều quan trọng.,A2,word,,,adverb,119,,1,1,eNFFf2rcKC8_sentence_358.wav
eNFFf2rcKC8_sentence_358.wav,"Keep your head high, keep your chin up, and most importantly, keep smiling.","Hãy ngẩng cao đầu, giữ vững tinh thần và quan trọng nhất là luôn mỉm cười.",A2,sentence,compound,imperative,verb|determiner|noun|adjective|adverb|conjunction,119,4.911,0,0,
08jDwfm9LcA_sentence_907.wav,Impose.,Áp đặt.,A1,word,,,verb,120,,1,1,GUksrGBeln0_sentence_885.wav
GUksrGBeln0_sentence_885.wav,You shouldn't impose your opinion on others.,Bạn không nên áp đặt ý kiến ​​của mình lên người khác.,A2,sentence,simple,declarative,modal|negation|pronoun|verb|noun_phrase|prepositional_phrase,120,7.369,0,0,
MYQ5iy3aRSo_sentence_779.wav,Indoors.,Trong nhà.,A1,word,,,adverb,121,,1,1,MYQ5iy3aRSo_sentence_782.wav
MYQ5iy3aRSo_sentence_782.wav,He sometimes wears sunglasses indoors.,Thỉnh thoảng anh ấy đeo kính râm trong nhà.,A2,sentence,simple,declarative,present_simple|pronoun|adverb|verb|noun,121,7.6,0,0,
08jDwfm9LcA_sentence_363.wav,Insert.,Chèn.,A2,word,,,verb,122,,1,1,08jDwfm9LcA_sentence_365.wav
08jDwfm9LcA_sentence_365.wav,Please insert your card.,Vui lòng cho thẻ vào máy.,A1,sentence,simple,imperative,verb|determiner|noun|noun_phrase,122,0.72,0,0,
IQMT42t0by0_sentence_385.wav,Instance.,Ví dụ.,A2,word,,,noun,123,,1,1,w9FIqvip19Y_sentence_856.wav
w9FIqvip19Y_sentence_856.wav,"A lot of my friends were there, John and Mary for instance.","Rất nhiều bạn bè của tôi đã ở đó, ví dụ như John và Mary.",A2,sentence,simple,declarative,past_simple|noun_phrase|prepositional_phrase|determiner|adverb|conjunction,123,2.857,0,0,
73xazK1Llhw_sentence_169.wav,Interpret.,Giải thích.,A2,word,,,verb,124,,1,1,W0La8_Trics_sentence_550.wav
W0La8_Trics_sentence_550.wav,How do you interpret these sentences?,Bạn hiểu những câu này như thế nào?,A2,sentence,simple,interrogative,question_form|present_simple,124,6.417,0,0,
B98K7c1BJ2w_sentence_677.wav,Interval.,Khoảng thời gian.,A2,word,,,noun,125,,1,1,bET0qG-efMk_sentence_396.wav
bET0qG-efMk_sentence_396.wav,How long is the interval between the Olympics?,Khoảng thời gian giữa hai kỳ Thế vận hội là bao lâu?,A2,sentence,simple,interrogative,present_simple|question_form|noun_phrase|prepositional_phrase|preposition|determiner|noun,125,6.705,0,0,
dOKwbK4u5zo_sentence_274.wav,Irritate.,Gây kích ứng.,A2,word,,,verb,126,,1,1,dOKwbK4u5zo_sentence_275.wav
dOKwbK4u5zo_sentence_275.wav,Don't irritate me.,Đừng chọc tức tôi.,A2,sentence,simple,imperative,present_simple|negation|verb|pronoun,126,5.247,0,0,
A9E8K6ffHD8_sentence_326.wav,Item.,Mục.,A2,word,,,noun,127,,1,1,vqMjAXiY44g_sentence_286.wav
vqMjAXiY44g_sentence_286.wav,Please select one item from the list below.,Vui lòng chọn một mục từ danh sách bên dưới.,A2,sentence,simple,imperative,present_simple|adverb|noun_phrase|prepositional_phrase,127,3.755,0,0,
be6gMVMz48c_sentence_210.wav,Jump.,Nhảy.,A1,word,,,verb,128,,1,1,mVebDiDUOqA_sentence_787.wav
mVebDiDUOqA_sentence_787.wav,Don't jump to any conclusions.,Đừng vội kết luận.,A1,sentence,simple,imperative,present_simple|negation|verb|preposition|determiner|noun,128,5.24,0,0,
WLESs6d3ZBo_sentence_113.wav,Kick.,"Đuổi, đá.",A1,word,,,verb,129,,1,1,lYaX3YkFvKQ_sentence_401.wav
lYaX3YkFvKQ_sentence_401.wav,Treat him right or I'll kick your ass.,"Hãy đối xử tốt với anh ấy, nếu không tôi sẽ cho anh một trận ra trò.",A2,sentence,compound,imperative,future_will|conjunction|verb|pronoun|adverb|noun,129,-0.67,0,0,
E5MtNtVAgBE_sentence_421.wav,Kilometer.,Kilômét.,A2,word,,,noun,130,,1,1,E5MtNtVAgBE_sentence_424.wav
E5MtNtVAgBE_sentence_424.wav,It's one kilometer long.,Nó dài một ki-lô-mét.,A2,sentence,simple,declarative,present_simple|pronoun|adjective|adjective_phrase,130,6.62,0,0,
5sDjW_dZj08_sentence_785.wav,Korea.,Hàn Quốc.,A2,word,,,noun,131,,1,1,VbsNhBfwxf0_sentence_781.wav
VbsNhBfwxf0_sentence_781.wav,Golf is very popular in South Korea.,Môn golf rất phổ biến ở Hàn Quốc.,A2,sentence,simple,declarative,present_simple|noun|verb|adjective|adverb|prepositional_phrase,131,7.369,0,0,
UTJvBxhIaUI_sentence_346.wav,Liquid.,Chất lỏng.,A2,word,,,noun|adjective,132,,1,1,UTJvBxhIaUI_sentence_351.wav
UTJvBxhIaUI_sentence_351.wav,"Water is liquid, when it freezes, it becomes solid.","Nước ở dạng lỏng, khi đóng băng, nó trở thành dạng rắn.",A2,sentence,compound_complex,declarative,present_simple|time_sequence|conjunction|noun|verb|adjective|pronoun,132,6.276,0,0,
d448ERf2gJk_sentence_069.wav,Loan.,Khoản vay.,A1,word,,,noun|verb,133,,1,1,pVwMUP_iDq0_sentence_208.wav
pVwMUP_iDq0_sentence_208.wav,He wants to pay off his loan.,Anh ấy muốn trả hết khoản vay.,A1,sentence,simple,declarative,present_simple|pronoun|verb|noun|determiner|verb_phrase,133,-1.06,0,0,
