id,source_audio_path,en_source_text,vi_translation,cefr_level,unit_type,structure,function,grammar_points,match_count,collection_id,no_conflict_match_count,matching_ids
sent_1076,Ha9kWCZd408_sentence_159.wav,Melts.,Tan chảy.,A2,word,,,verb|present_simple,3,col_755,1,sent_3544|sent_4079|sent_5206
sent_1078,90DzeyiIBCw_sentence_290.wav,Addition.,Phép cộng.,A2,word,,,noun,3,col_754,1,sent_9249|sent_9585|sent_9742
sent_1086,OtMigTGv7io_sentence_590.wav,Natural.,Tự nhiên.,A1,word,,,adjective,4,col_1396,1,sent_3065|sent_5224|sent_8854|sent_10163
sent_1091,-yljNBUV0cw_sentence_721.wav,Solid.,Chất rắn.,A1,word,,,adjective,4,col_1391,1,sent_6140|sent_6294|sent_8270|sent_9507
sent_1116,1Hk4z0OkyyM_sentence_538.wav,Equal.,Bình đẳng.,A1,word,,,adjective,4,col_1428,1,sent_4469|sent_4860|sent_8506|sent_8574
sent_1126,1CxAyEHcKHE_sentence_528.wav,Issue.,Vấn đề.,A2,word,,,noun|verb,4,col_1419,1,sent_4372|sent_6390|sent_7572|sent_7828
sent_1208,MYQ5iy3aRSo_sentence_487.wav,Description.,Sự miêu tả.,A2,word,,,noun,4,col_1515,1,sent_4090|sent_6411|sent_8855|sent_9590
sent_1373,Ha9kWCZd408_sentence_163.wav,Melt.,Tan chảy.,A1,word,,,verb,3,col_747,1,sent_3544|sent_4079|sent_5206
sent_1425,90ycpyNEHgc_sentence_960.wav,Grocery.,Cửa hàng tạp hóa.,A1,word,,,noun,4,col_1303,1,sent_6486|sent_6582|sent_7666|sent_10287
sent_1428,08jDwfm9LcA_sentence_493.wav,Spite.,Sự bất chấp.,A2,word,,,noun,4,col_1282,1,sent_6793|sent_8141|sent_8444|sent_9097
sent_1430,dVx3Jzfd7Hc_sentence_004.wav,Surrounding.,Xung quanh.,A2,word,,,verb,4,col_1281,1,sent_3446|sent_6149|sent_6200|sent_8062
sent_1432,IldNF_yojCw_sentence_015.wav,Amazed.,Ngạc nhiên.,A1,word,,,adjective,3,col_741,1,sent_5674|sent_8415|sent_9256
sent_1437,VbsNhBfwxf0_sentence_111.wav,Brief.,Ngắn gọn.,A2,word,,,adjective,5,col_1687,1,sent_4408|sent_6477|sent_8809|sent_9060|sent_9590
sent_1439,GUksrGBeln0_sentence_538.wav,Chemical.,Hóa chất.,A2,word,,,adjective,5,col_1689,1,sent_3356|sent_3357|sent_7547|sent_8815|sent_9408
sent_1449,aWTrDkYdxK4_sentence_632.wav,Medium.,Trung bình.,A2,word,,,adjective|noun,4,col_1254,1,sent_2809|sent_3164|sent_7497|sent_10073
sent_1461,-xuEvpBrgTE_sentence_038.wav,Assure.,Đảm bảo.,A1,word,,,verb,4,col_1263,1,sent_6957|sent_9134|sent_9654|sent_10112
sent_1488,28wOHb8a6F4_sentence_299.wav,Mix.,Trộn.,A1,word,,,verb,5,col_1668,1,sent_5574|sent_5854|sent_5855|sent_6532|sent_9246
sent_1489,H8V-qX2PKdA_sentence_168.wav,Modern.,Hiện đại.,A2,word,,,adjective,5,col_1669,1,sent_3482|sent_5856|sent_7497|sent_8500|sent_8642
sent_1490,GUksrGBeln0_sentence_608.wav,Physical.,Thuộc vật chất.,A2,word,,,adjective,5,col_1671,1,sent_3637|sent_5333|sent_8245|sent_8499|sent_9930
sent_1518,0ZSnWMoz0pY_sentence_484.wav,Body.,Thân hình.,A1,word,,,noun,5,col_1764,1,sent_3259|sent_4461|sent_7969|sent_9283|sent_9547
sent_1547,B98K7c1BJ2w_sentence_262.wav,Identity.,Danh tính.,A2,word,,,noun,5,col_1726,1,sent_4097|sent_4697|sent_6619|sent_8698|sent_8966
sent_1647,FiivHZZEXCU_sentence_749.wav,Surround.,Âm thanh vòm.,A1,word,,,verb,4,col_1270,1,sent_3446|sent_6149|sent_6200|sent_8062
sent_1724,90ycpyNEHgc_sentence_289.wav,Certainly.,Chắc chắn.,A1,word,,,adverb,6,col_1841,1,sent_3531|sent_3941|sent_6731|sent_8536|sent_9633|sent_9718
sent_1870,eklfrJkH6xw_sentence_469.wav,Advantage.,Lợi thế.,A1,word,,,noun,6,col_1971,1,sent_7818|sent_7926|sent_8052|sent_8298|sent_9216|sent_9904
sent_1881,5QFYjqDs43g_sentence_995.wav,Compare.,So sánh.,A2,word,,,verb,6,col_1981,1,sent_5190|sent_5410|sent_7332|sent_7989|sent_7990|sent_9594
sent_1940,MYQ5iy3aRSo_sentence_627.wav,Publish.,Xuất bản.,A1,word,,,verb,6,col_1895,1,sent_4870|sent_6483|sent_7560|sent_8686|sent_8790|sent_9574
sent_1982,1Hk4z0OkyyM_sentence_311.wav,Approve.,Chấp thuận.,A1,word,,,verb,5,col_1603,1,sent_3915|sent_4698|sent_5358|sent_5962|sent_8009
sent_2016,mVebDiDUOqA_sentence_127.wav,Fact.,Sự thật.,A2,word,,,noun,7,col_2115,1,sent_3798|sent_5780|sent_6327|sent_6401|sent_7944|sent_8843|sent_10157
sent_2104,B98K7c1BJ2w_sentence_361.wav,Miles.,Dặm.,A1,word,,,noun,8,col_2185,1,sent_6101|sent_7537|sent_7582|sent_8054|sent_9400|sent_9445|sent_9931|sent_10052
sent_2107,UTJvBxhIaUI_sentence_696.wav,Remaining.,Còn lại.,A2,word,,,verb,8,col_2183,1,sent_3007|sent_3359|sent_4097|sent_4697|sent_5893|sent_6238|sent_8530|sent_8717
sent_2181,GUMaa1S8TAw_sentence_079.wav,Term.,Thuật ngữ.,A1,word,,,noun,9,col_2248,1,sent_5563|sent_5924|sent_7517|sent_7821|sent_7960|sent_8445|sent_8731|sent_9628|sent_9744
sent_1423,IldNF_yojCw_sentence_1016.wav,"Among, amongst.","Trong số, giữa các bạn.",A2,word,,,preposition,4,col_1305,1,sent_6220|sent_7463|sent_8645|sent_9448
sent_74,GUMaa1S8TAw_sentence_622.wav,Fund.,Quỹ.,A2,word,,,verb,2,col_436,2,sent_9489|sent_9885
sent_76,H94_jEKPmt4_sentence_165.wav,Pale.,Tái nhợt.,A2,word,,,adjective,2,col_438,2,sent_6506|sent_6538
sent_78,eNFFf2rcKC8_sentence_336.wav,Academic.,Học thuật.,A2,word,,,adjective,2,col_439,2,sent_4082|sent_7427
sent_79,7CmrrThEX3E_sentence_301.wav,Acceptable.,Chấp nhận được.,A2,word,,,adjective,2,col_435,2,sent_9832|sent_9896
sent_81,IldNF_yojCw_sentence_873.wav,Adjust.,Điều chỉnh.,A1,word,,,verb,2,col_432,2,sent_8960|sent_9848
sent_82,3LHgzqb9HRM_sentence_498.wav,Advertisement.,Quảng cáo.,A2,word,,,noun,2,col_431,2,sent_7516|sent_8085
sent_83,-xuEvpBrgTE_sentence_325.wav,Afterwards.,Sau đó.,A2,word,,,adverb,2,col_430,2,sent_6054|sent_7276
sent_85,mVebDiDUOqA_sentence_072.wav,Alcoholic.,Người nghiện rượu.,A2,word,,,adjective|noun,2,col_428,2,sent_4167|sent_9105
sent_87,E5MtNtVAgBE_sentence_027.wav,Alternative.,Thay thế.,A2,word,,,adjective,2,col_441,2,sent_8849|sent_9463
sent_88,FiivHZZEXCU_sentence_126.wav,Analysis.,Phân tích.,A1,word,,,noun,2,col_426,2,sent_7244|sent_7937
sent_89,S-FYtkOqTlU_sentence_131.wav,Analyze.,Phân tích.,A1,word,,,verb,2,col_424,2,sent_5382|sent_7568
sent_90,CWdJd0sDlOw_sentence_774.wav,Announce.,Thông báo.,A1,word,,,verb,2,col_423,2,sent_5268|sent_7695
sent_91,FBB4oj5xIIQ_sentence_1017.wav,Anxiety.,Sự lo lắng.,A1,word,,,noun,2,col_422,2,sent_5384|sent_5418
sent_92,A9E8K6ffHD8_sentence_068.wav,Anxiously.,Lo lắng.,A2,word,,,adverb,2,col_421,2,sent_5269|sent_9963
sent_93,73xazK1Llhw_sentence_201.wav,Apart.,Riêng biệt.,A1,word,,,adverb,2,col_420,2,sent_5350|sent_6581
sent_94,Ha9kWCZd408_sentence_459.wav,Approximate.,Xấp xỉ.,A2,word,,,verb,2,col_419,2,sent_8898|sent_9592
sent_96,IQMT42t0by0_sentence_589.wav,Artistic.,Mang tính nghệ thuật.,A2,word,,,adjective,2,col_417,2,sent_4083|sent_5943
sent_98,UTJvBxhIaUI_sentence_809.wav,Association.,Sự kết hợp.,A2,word,,,noun,2,col_415,2,sent_7292|sent_7689
sent_99,7CmrrThEX3E_sentence_020.wav,Assume.,Cho rằng.,A1,word,,,verb,2,col_414,2,sent_5496|sent_6948
sent_100,EpbcSXHX_Mo_sentence_369.wav,Attorney.,Luật sư.,A1,word,,,noun,2,col_413,2,sent_4050|sent_4453
sent_102,UTJvBxhIaUI_sentence_370.wav,August.,Tháng tám.,A1,word,,,noun,2,col_411,2,sent_4264|sent_5402
sent_104,08jDwfm9LcA_sentence_632.wav,Awkward.,Vụng về.,A1,word,,,adjective,2,col_443,2,sent_5270|sent_5661
sent_105,1CxAyEHcKHE_sentence_395.wav,Awkwardly.,Một cách vụng về.,A2,word,,,adverb,2,col_459,2,sent_4324|sent_7395
sent_106,2F4_bmQcL4Y_sentence_103.wav,Bandage.,Băng bó.,A1,word,,,noun|verb,2,col_444,2,sent_6758|sent_8996
sent_107,08jDwfm9LcA_sentence_109.wav,Beard.,Râu.,A2,word,,,noun,2,col_474,2,sent_6767|sent_9658
sent_108,5QFYjqDs43g_sentence_389.wav,Beauty.,Sắc đẹp.,A1,word,,,noun,2,col_473,2,sent_4526|sent_6565
sent_109,dOKwbK4u5zo_sentence_092.wav,Bend.,Uốn cong.,A1,word,,,verb,2,col_472,2,sent_6729|sent_7598
sent_110,7kahh2YZLLY_sentence_792.wav,Board.,Bảng.,A2,word,,,noun|verb,2,col_471,2,sent_6796|sent_7503
sent_113,1CxAyEHcKHE_sentence_575.wav,Breast.,Nhũ hoa.,A1,word,,,noun,2,col_468,2,sent_7386|sent_10098
sent_116,dOKwbK4u5zo_sentence_149.wav,Calmly.,Bình tĩnh.,A1,word,,,adverb,2,col_465,2,sent_7575|sent_7924
sent_117,Ha9kWCZd408_sentence_822.wav,Capture.,Chiếm lấy.,A2,word,,,verb,2,col_464,2,sent_4104|sent_4707
sent_118,-yljNBUV0cw_sentence_649.wav,Cardboard.,Bìa cứng.,A2,word,,,noun,2,col_463,2,sent_6182|sent_6285
sent_120,w9FIqvip19Y_sentence_150.wav,Carelessly.,Bất cẩn.,A2,word,,,adverb,2,col_461,2,sent_5860|sent_8576
sent_121,-yljNBUV0cw_sentence_464.wav,Certificate.,Giấy chứng nhận.,A1,word,,,noun,2,col_475,2,sent_3903|sent_8053
sent_122,d448ERf2gJk_sentence_505.wav,Characteristic.,Đặc điểm.,B1,word,,,adjective,2,col_460,2,sent_8467|sent_9572
sent_123,73xazK1Llhw_sentence_371.wav,Chemistry.,Hoá học.,A1,word,,,noun,2,col_458,2,sent_3126|sent_10242
sent_125,B98K7c1BJ2w_sentence_246.wav,Civil.,Dân sự.,A2,word,,,adjective,2,col_456,2,sent_5055|sent_7159
sent_126,IQMT42t0by0_sentence_473.wav,Clerk.,Nhân viên văn phòng.,A2,word,,,noun,2,col_455,2,sent_6757|sent_10156
sent_127,d448ERf2gJk_sentence_202.wav,Combination.,Sự kết hợp.,A2,word,,,noun,2,col_454,2,sent_6287|sent_6697
sent_128,gzFpOCgvfuY_sentence_774.wav,Comparison.,So sánh.,B1,word,,,noun,2,col_453,2,sent_8489|sent_9835
sent_129,EpbcSXHX_Mo_sentence_892.wav,Competition.,Cuộc thi.,A2,word,,,noun,2,col_452,2,sent_5099|sent_5292
sent_130,-yljNBUV0cw_sentence_175.wav,Complex.,Tổ hợp.,A2,word,,,adjective,2,col_451,2,sent_4647|sent_7088
sent_131,FMZvsN1t13I_sentence_380.wav,Complicate.,Làm phức tạp.,A2,word,,,verb,2,col_450,2,sent_3167|sent_3469
sent_132,UTJvBxhIaUI_sentence_676.wav,Concrete.,Bê tông.,A2,word,,,noun|adjective,2,col_449,2,sent_5580|sent_5856
sent_134,1CxAyEHcKHE_sentence_307.wav,Confront.,Đối đầu.,A1,word,,,verb,2,col_447,2,sent_7384|sent_9703
sent_135,-yljNBUV0cw_sentence_038.wav,Congress.,Quốc hội.,A2,word,,,noun,2,col_446,2,sent_7511|sent_8623
sent_136,CWdJd0sDlOw_sentence_253.wav,Conservative.,Thận trọng.,A2,word,,,adjective,2,col_445,2,sent_9230|sent_9319
sent_137,dVx3Jzfd7Hc_sentence_405.wav,Considerably.,Đáng kể.,A2,word,,,adverb,2,col_410,2,sent_4382|sent_9491
sent_138,H94_jEKPmt4_sentence_270.wav,Construct.,Xây dựng.,A1,word,,,verb,2,col_409,2,sent_7143|sent_7703
sent_139,yzQdKLHuq4Y_sentence_649.wav,Consumer.,Người tiêu dùng.,A2,word,,,noun,2,col_408,2,sent_8713|sent_9415
sent_140,A9E8K6ffHD8_sentence_215.wav,Context.,Bối cảnh.,B1,word,,,noun,2,col_391,2,sent_8088|sent_9937
sent_142,6rHcPgYkDpE_sentence_439.wav,Contrast.,Sự tương phản.,B1,word,,,verb,2,col_371,2,sent_5425|sent_8770
sent_143,H94_jEKPmt4_sentence_067.wav,Convention.,Công ước.,A1,word,,,noun,2,col_370,2,sent_7664|sent_10224
sent_144,6rHcPgYkDpE_sentence_037.wav,Convert.,Chuyển thành.,A2,word,,,verb,2,col_477,2,sent_10270|sent_10307
sent_145,d448ERf2gJk_sentence_704.wav,Cooker.,Bếp nấu.,A2,word,,,noun,2,col_369,2,sent_7310|sent_7644
sent_146,1CxAyEHcKHE_sentence_355.wav,Cousin.,Anh em họ.,A1,word,,,noun,2,col_368,2,sent_6869|sent_8311
sent_148,0sq7LD45Kmg_sentence_348.wav,Crown.,Vương miện.,A1,word,,,verb,2,col_366,2,sent_6148|sent_9870
sent_149,1CxAyEHcKHE_sentence_147.wav,Crucial.,Chủ yếu.,A2,word,,,adjective,2,col_365,2,sent_10260|sent_10284
sent_150,3LHgzqb9HRM_sentence_486.wav,Cure.,Sự chữa bệnh.,A1,word,,,verb,2,col_364,2,sent_8040|sent_8564
sent_151,EpbcSXHX_Mo_sentence_717.wav,Curl.,Uốn cong.,A2,word,,,verb,2,col_363,2,sent_3286|sent_5993
sent_152,Vm4TBei0oSk_sentence_111.wav,Cycle.,Xe đạp.,A1,word,,,verb,2,col_362,2,sent_5228|sent_9506
sent_153,eNFFf2rcKC8_sentence_445.wav,Decade.,Thập kỷ.,B1,word,,,noun,2,col_361,2,sent_8341|sent_9521
sent_154,W0La8_Trics_sentence_386.wav,Decoration.,Trang trí.,A2,word,,,noun,2,col_360,2,sent_3319|sent_9567
sent_155,eNFFf2rcKC8_sentence_011.wav,Defined.,Đã định nghĩa.,A2,word,,,verb,2,col_359,2,sent_4781|sent_6064
sent_157,H94_jEKPmt4_sentence_142.wav,Deliberate.,Cố ý.,A1,word,,,verb,2,col_357,2,sent_3239|sent_5179
sent_159,L8MZhCnzX9M_sentence_646.wav,Deserted.,Hoang vắng.,A2,word,,,past_simple|verb,2,col_355,2,sent_4725|sent_8339
sent_161,08jDwfm9LcA_sentence_008.wav,Destruction.,Sự phá hủy.,A1,word,,,noun,2,col_353,2,sent_9417|sent_9509
sent_162,cQU8U99fZnQ_sentence_562.wav,Development.,Phát triển.,A2,word,,,noun,2,col_352,2,sent_6349|sent_8084
sent_163,1CxAyEHcKHE_sentence_591.wav,Diagram.,Sơ đồ.,A1,word,,,noun|verb,2,col_351,2,sent_7273|sent_10192
sent_164,9MLV1X74KFM_sentence_953.wav,Directly.,Trực tiếp.,A2,word,,,adverb,2,col_350,2,sent_4023|sent_6509
sent_165,rvjLZBOi-I8_sentence_251.wav,Disadvantage.,Điều bất lợi.,A2,word,,,noun,2,col_349,2,sent_8052|sent_9640
sent_166,SHZDlHAWvGM_sentence_689.wav,Disapproval.,Không tán thành.,A2,word,,,noun,2,col_348,2,sent_5371|sent_7699
sent_168,73xazK1Llhw_sentence_625.wav,Disaster.,Thảm họa.,A1,word,,,noun,2,col_346,2,sent_5224|sent_10259
sent_169,2F4_bmQcL4Y_sentence_095.wav,Discipline.,Kỷ luật.,A1,word,,,noun,2,col_345,2,sent_8005|sent_10299
sent_170,elCuqmWqd28_sentence_750.wav,Dishonest.,Không trung thực.,A2,word,,,adjective,2,col_344,2,sent_8097|sent_8903
sent_171,7kahh2YZLLY_sentence_1107.wav,District.,Huyện.,A2,word,,,noun,2,col_373,2,sent_6202|sent_8683
sent_172,-yljNBUV0cw_sentence_667.wav,Dominate.,Thống trị.,A1,word,,,verb,2,col_374,2,sent_5938|sent_9817
sent_173,MYQ5iy3aRSo_sentence_869.wav,Dot.,Chấm.,A1,word,,,noun,2,col_375,2,sent_8886|sent_9839
sent_174,1RIdJ5ZspdU_sentence_362.wav,Dramatic.,Kịch.,A2,word,,,adjective,2,col_376,2,sent_3161|sent_9113
sent_175,DRNH2LZ7HH0_sentence_839.wav,Dull.,Cùn.,A2,word,,,adjective,2,col_406,2,sent_3546|sent_8775
sent_177,lYaX3YkFvKQ_sentence_371.wav,Eastern.,Phương Đông.,A2,word,,,adjective,2,col_404,2,sent_4405|sent_9422
sent_180,rvjLZBOi-I8_sentence_527.wav,Efficient.,Có hiệu quả.,A1,word,,,adjective,2,col_401,2,sent_7417|sent_8349
sent_181,w9FIqvip19Y_sentence_361.wav,Elbow.,Khuỷu tay.,A1,word,,,noun,2,col_400,2,sent_6076|sent_10144
sent_182,IQMT42t0by0_sentence_262.wav,Electrical.,Điện.,A1,word,,,adjective,2,col_399,2,sent_4002|sent_5827
sent_183,IQMT42t0by0_sentence_397.wav,Elegant.,Thanh lịch.,A1,word,,,adjective,2,col_398,2,sent_4076|sent_4565
sent_184,GUksrGBeln0_sentence_224.wav,Elsewhere.,Ở những nơi khác.,A2,word,,,adverb,2,col_397,2,sent_6558|sent_10025
sent_185,MYQ5iy3aRSo_sentence_317.wav,Emotional.,Xúc động.,A1,word,,,adjective,2,col_396,2,sent_3959|sent_4068
sent_186,1CxAyEHcKHE_sentence_546.wav,Emphasis.,Nhấn mạnh.,A2,word,,,noun,2,col_395,2,sent_4825|sent_8144
sent_187,gskdnimT5iY_sentence_393.wav,Employer.,Nhà tuyển dụng.,A2,word,,,noun,2,col_394,2,sent_3587|sent_8622
sent_188,MYQ5iy3aRSo_sentence_017.wav,Employment.,Thuê người làm.,A2,word,,,noun,2,col_393,2,sent_3223|sent_9070
sent_189,mCWg98-YBsA_sentence_397.wav,Encourage.,Khích lệ.,A1,word,,,verb,2,col_407,2,sent_6997|sent_7919
sent_190,VQeC1ZO2L-w_sentence_109.wav,Encouragement.,Sự khích lệ.,A2,word,,,noun,2,col_392,2,sent_8646|sent_9455
sent_191,nlFf2MKo-UE_sentence_168.wav,Entirely.,Toàn bộ.,A2,word,,,adverb,2,col_390,2,sent_7315|sent_10114
sent_193,sdf_678alCI_sentence_255.wav,Environmental.,Môi trường.,A2,word,,,adjective,2,col_388,2,sent_6700|sent_7790
sent_195,aHf27Jt0exE_sentence_119.wav,Exaggerate.,Nói quá.,A2,word,,,verb,2,col_386,2,sent_5018|sent_9750
sent_196,VQeC1ZO2L-w_sentence_776.wav,Executive.,"Tính thực hiện, nhà quản lý.",A2,word,,,noun|adjective,2,col_385,2,sent_4259|sent_4553
sent_198,-yljNBUV0cw_sentence_107.wav,Extreme.,Vô cùng.,A2,word,,,adjective,2,col_383,2,sent_6037|sent_6255
sent_199,2F4_bmQcL4Y_sentence_008.wav,Faith.,Sự tin tưởng.,A1,word,,,noun,2,col_382,2,sent_8282|sent_9042
sent_200,Vm4TBei0oSk_sentence_011.wav,Faithful.,Trung thành.,A2,word,,,adjective,2,col_381,2,sent_7017|sent_9248
sent_202,MYQ5iy3aRSo_sentence_301.wav,Farming.,Nông nghiệp.,A1,word,,,noun,2,col_379,2,sent_6313|sent_7694
sent_203,gUE72PlGRi0_sentence_422.wav,Fashionable.,Hợp thời trang.,A2,word,,,adjective,2,col_378,2,sent_4510|sent_8645
sent_204,9MLV1X74KFM_sentence_743.wav,Favor.,Sự ưu ái.,A1,word,,,verb,2,col_377,2,sent_5739|sent_5845
sent_205,-yljNBUV0cw_sentence_209.wav,February.,Tháng 2.,A2,word,,,noun,2,col_442,2,sent_3912|sent_7775
sent_206,mOz6lGMKetU_sentence_337.wav,Firmly.,Chắc chắn.,A1,word,,,adverb,2,col_476,2,sent_4547|sent_8303
sent_207,VQeC1ZO2L-w_sentence_603.wav,Flag.,Lá cờ.,A1,word,,,verb,2,col_519,2,sent_5227|sent_5260
sent_208,d448ERf2gJk_sentence_248.wav,Flash.,Chớp.,A1,word,,,verb,2,col_478,2,sent_6579|sent_6637
sent_209,eNFFf2rcKC8_sentence_778.wav,Flavor.,Hương vị.,A1,word,,,noun,2,col_602,2,sent_6291|sent_8795
sent_211,yzQdKLHuq4Y_sentence_598.wav,Fork.,Cái nĩa.,A1,word,,,noun,2,col_573,2,sent_6924|sent_9532
sent_212,_0J3v14ZjW4_sentence_903.wav,Former.,Trước.,A2,word,,,adjective,2,col_575,2,sent_5409|sent_10286
sent_214,aHf27Jt0exE_sentence_284.wav,Fuel.,Nhiên liệu.,A1,word,,,noun,2,col_574,2,sent_4911|sent_8494
sent_215,w9FIqvip19Y_sentence_233.wav,Funeral.,Tang lễ.,A1,word,,,noun,2,col_571,2,sent_4426|sent_6887
sent_216,1CxAyEHcKHE_sentence_155.wav,Gap.,Khoảng cách.,A2,word,,,noun,2,col_570,2,sent_9406|sent_10181
sent_217,EpbcSXHX_Mo_sentence_420.wav,Gasoline.,Xăng.,A1,word,,,noun,2,col_568,2,sent_3921|sent_6357
sent_218,6rHcPgYkDpE_sentence_455.wav,Generate.,Phát ra.,A2,word,,,verb,2,col_567,2,sent_3602|sent_9890
sent_220,EFN11jAjXEM_sentence_396.wav,Gentle.,Dịu dàng.,A1,word,,,adjective,2,col_565,2,sent_5323|sent_9363
sent_221,fXyoyYdUOvc_sentence_200.wav,Genuine.,Thành thật.,A1,word,,,adjective,2,col_564,2,sent_3558|sent_7372
sent_223,rvjLZBOi-I8_sentence_342.wav,Giant.,Người khổng lồ.,A1,word,,,adjective,2,col_562,2,sent_5410|sent_9829
sent_224,PdQfA-Fhcmk_sentence_442.wav,Global.,Toàn cầu.,A2,word,,,adjective,2,col_561,2,sent_3898|sent_6575
sent_225,L8MZhCnzX9M_sentence_659.wav,Grab.,Vồ lấy.,A1,word,,,verb,2,col_560,2,sent_3211|sent_6719
sent_226,d2HRQKhrSs0_sentence_904.wav,Gradual.,Dần dần.,A2,word,,,adjective,2,col_559,2,sent_7795|sent_9949
sent_227,-yljNBUV0cw_sentence_662.wav,Grandchild.,Cháu.,A2,word,,,noun,2,col_558,2,sent_3581|sent_9625
sent_228,SHZDlHAWvGM_sentence_526.wav,Grandparents.,Ông bà.,A1,word,,,noun,2,col_557,2,sent_6084|sent_9226
sent_229,cQU8U99fZnQ_sentence_591.wav,Grave.,Mộ.,A1,word,,,adjective|noun,2,col_578,2,sent_6526|sent_9897
sent_230,Sov_ub_y3VM_sentence_211.wav,Ground.,Đất.,A1,word,,,noun,2,col_556,2,sent_5610|sent_5987
sent_231,9MLV1X74KFM_sentence_1117.wav,Guide.,Hướng dẫn.,A1,word,,,verb,2,col_555,2,sent_5299|sent_7128
sent_232,mOz6lGMKetU_sentence_313.wav,Guilty.,Tội lỗi.,A1,word,,,adjective,2,col_554,2,sent_6669|sent_9033
sent_233,mCWg98-YBsA_sentence_902.wav,Hairdresser.,Thợ làm tóc.,A1,word,,,noun,2,col_553,2,sent_5341|sent_7217
sent_234,fYqpwIvbxIQ_sentence_223.wav,Happily.,Vui vẻ.,A2,word,,,adverb,2,col_552,2,sent_3559|sent_8526
sent_235,2F4_bmQcL4Y_sentence_071.wav,Harm.,Làm hại.,A1,word,,,verb,2,col_551,2,sent_6428|sent_9381
sent_236,FiivHZZEXCU_sentence_729.wav,Harmless.,Vô hại.,A2,word,,,adjective,2,col_550,2,sent_3217|sent_5804
sent_237,B98K7c1BJ2w_sentence_423.wav,Hatred.,Sự thù hận.,A1,word,,,noun,2,col_549,2,sent_6225|sent_9364
sent_238,FMZvsN1t13I_sentence_110.wav,Heat.,Nhiệt.,A1,word,,,verb,2,col_548,2,sent_9504|sent_9971
sent_239,UTJvBxhIaUI_sentence_499.wav,Heaven.,Thiên đường.,A1,word,,,noun,2,col_547,2,sent_7328|sent_9074
sent_240,w9FIqvip19Y_sentence_870.wav,Heel.,Gót chân.,A1,word,,,noun,2,col_576,2,sent_3496|sent_8781
sent_241,_0J3v14ZjW4_sentence_314.wav,Highway.,Đường cao tốc.,A2,word,,,noun,2,col_577,2,sent_8757|sent_10137
sent_242,W0La8_Trics_sentence_625.wav,Hip.,Hông.,A2,word,,,adjective,2,col_583,2,sent_6902|sent_9957
sent_243,cQU8U99fZnQ_sentence_651.wav,Historical.,Lịch sử.,A2,word,,,adjective,2,col_579,2,sent_4961|sent_8366
sent_245,bET0qG-efMk_sentence_500.wav,Horn.,Sừng.,A1,word,,,noun,2,col_597,2,sent_4820|sent_5189
sent_246,EFN11jAjXEM_sentence_469.wav,Humor.,Hài hước.,A1,word,,,noun,2,col_599,2,sent_5209|sent_5306
sent_247,d448ERf2gJk_sentence_787.wav,Ideally.,Lý tưởng nhất.,A2,word,,,adverb,2,col_600,2,sent_9104|sent_9243
sent_248,UUF4JSG6Ql4_sentence_459.wav,Ill.,Ốm.,A2,word,,,adjective,2,col_601,2,sent_4101|sent_5531
sent_249,-yljNBUV0cw_sentence_861.wav,Illustrate.,Minh họa.,A1,word,,,verb,2,col_609,2,sent_4786|sent_9992
sent_250,RTQzXWhlRFM_sentence_827.wav,Image.,Hình ảnh.,A1,word,,,noun,2,col_604,2,sent_6580|sent_6802
sent_251,gskdnimT5iY_sentence_184.wav,Imaginary.,Tưởng tượng.,A1,word,,,adjective,2,col_605,2,sent_6130|sent_8783
sent_252,-yljNBUV0cw_sentence_752.wav,Imagination.,Trí tưởng tượng.,A2,word,,,noun,2,col_606,2,sent_5028|sent_6284
sent_253,w9FIqvip19Y_sentence_734.wav,Impatiently.,Một cách thiếu kiên nhẫn.,A2,word,,,adverb,2,col_608,2,sent_3226|sent_9969
sent_254,08jDwfm9LcA_sentence_907.wav,Impose.,Áp đặt.,A1,word,,,verb,2,col_607,2,sent_6572|sent_7928
sent_255,28wOHb8a6F4_sentence_285.wav,Improvement.,Sự cải tiến.,A2,word,,,noun,2,col_596,2,sent_7676|sent_10223
sent_256,hpNREux9pXU_sentence_331.wav,Incident.,Sự cố.,A2,word,,,noun,2,col_598,2,sent_4639|sent_5685
sent_257,IQMT42t0by0_sentence_459.wav,Indirectly.,Một cách gián tiếp.,A2,word,,,adverb,2,col_594,2,sent_4497|sent_6858
sent_258,0sq7LD45Kmg_sentence_026.wav,Individual.,Cá nhân.,A2,word,,,adjective|noun,2,col_593,2,sent_4892|sent_5222
sent_259,yzQdKLHuq4Y_sentence_584.wav,Indoor.,Trong nhà.,A1,word,,,adjective,2,col_592,2,sent_3952|sent_6651
sent_260,A9E8K6ffHD8_sentence_204.wav,Industrial.,Công nghiệp.,A2,word,,,adjective,2,col_591,2,sent_4404|sent_8814
sent_262,0sq7LD45Kmg_sentence_528.wav,Inevitably.,Điều đó là không thể tránh khỏi.,A2,word,,,adverb,2,col_589,2,sent_9960|sent_10249
sent_263,-yljNBUV0cw_sentence_333.wav,Infection.,Sự nhiễm trùng.,A2,word,,,noun,2,col_588,2,sent_8880|sent_9849
sent_265,CWdJd0sDlOw_sentence_566.wav,Initial.,Ban đầu.,A2,word,,,adjective,2,col_586,2,sent_10043|sent_10208
sent_267,S-FYtkOqTlU_sentence_510.wav,Intelligence.,Trí thông minh.,A2,word,,,noun,2,col_584,2,sent_3275|sent_9964
