audio_file,subtitle
0ZSnWMoz0pY_sentence_017.wav,Opposite.
0ZSnWMoz0pY_sentence_034.wav,Sharp.
0ZSnWMoz0pY_sentence_060.wav,Do you have an appointment with him?
0ZSnWMoz0pY_sentence_063.wav,I'll call the restaurant and make a reservation.
0ZSnWMoz0pY_sentence_086.wav,TORDS
0ZSnWMoz0pY_sentence_090.wav,My attitude towards him has changed.
0ZSnWMoz0pY_sentence_100.wav,Habit.
0ZSnWMoz0pY_sentence_119.wav,You owe me one hundred dollars.
0ZSnWMoz0pY_sentence_121.wav,How much do I owe you?
0ZSnWMoz0pY_sentence_132.wav,Are you available at 9 p.m.?
0ZSnWMoz0pY_sentence_133.wav,What payment options are available?
0ZSnWMoz0pY_sentence_134.wav,This is the only room available.
0ZSnWMoz0pY_sentence_144.wav,I was greatly influenced by my parents.
0ZSnWMoz0pY_sentence_149.wav,I'm out of shape.
0ZSnWMoz0pY_sentence_152.wav,Negative.
0ZSnWMoz0pY_sentence_160.wav,Don't add too much salt.
0ZSnWMoz0pY_sentence_166.wav,Polite.
0ZSnWMoz0pY_sentence_181.wav,Did you double check these figures?
0ZSnWMoz0pY_sentence_198.wav,At Adventure.
0ZSnWMoz0pY_sentence_217.wav,I set a goal to lose 3kg by the end of the year.
0ZSnWMoz0pY_sentence_229.wav,Discount.
0ZSnWMoz0pY_sentence_236.wav,Property.
0ZSnWMoz0pY_sentence_293.wav,You can't prevent him from drinking.
0ZSnWMoz0pY_sentence_300.wav,REATS
0ZSnWMoz0pY_sentence_306.wav,I hope this letter reaches you.
0ZSnWMoz0pY_sentence_325.wav,How fast can you type?
0ZSnWMoz0pY_sentence_334.wav,My boss rejected the budget for this project.
0ZSnWMoz0pY_sentence_336.wav,Lot.
0ZSnWMoz0pY_sentence_337.wav,She has a lot of money.
0ZSnWMoz0pY_sentence_338.wav,Get some more cake. There's lots left.
0ZSnWMoz0pY_sentence_339.wav,We use a lot of water.
0ZSnWMoz0pY_sentence_343.wav,Reduce.
0ZSnWMoz0pY_sentence_345.wav,I think karaoke is good for reducing stress.
0ZSnWMoz0pY_sentence_346.wav,We are trying to reduce our debt.
0ZSnWMoz0pY_sentence_350.wav,Busy. I'll be very busy next month.
0ZSnWMoz0pY_sentence_357.wav,Replace.
0ZSnWMoz0pY_sentence_358.wav,He was hired to replace the previous manager.
0ZSnWMoz0pY_sentence_364.wav,Remarkable.
0ZSnWMoz0pY_sentence_371.wav,Rain.
0ZSnWMoz0pY_sentence_372.wav,Is it raining?
0ZSnWMoz0pY_sentence_378.wav,Stressed.
0ZSnWMoz0pY_sentence_379.wav,I feel very stressed and tired.
0ZSnWMoz0pY_sentence_383.wav,Sky
0ZSnWMoz0pY_sentence_386.wav,Do you know why the sky is blue?
0ZSnWMoz0pY_sentence_387.wav,The sky is full of stars.
0ZSnWMoz0pY_sentence_390.wav,I
0ZSnWMoz0pY_sentence_395.wav,She looked me right in the eye.
0ZSnWMoz0pY_sentence_397.wav,Show
0ZSnWMoz0pY_sentence_398.wav,Show me an example.
0ZSnWMoz0pY_sentence_407.wav,What's the problem here?
0ZSnWMoz0pY_sentence_408.wav,I can't solve this problem.
0ZSnWMoz0pY_sentence_409.wav,Let me know if you have any problems.
0ZSnWMoz0pY_sentence_411.wav,Solve.
0ZSnWMoz0pY_sentence_412.wav,I can't figure out how to solve this problem.
0ZSnWMoz0pY_sentence_418.wav,Another
0ZSnWMoz0pY_sentence_423.wav,I have another question for you.
0ZSnWMoz0pY_sentence_432.wav,People
0ZSnWMoz0pY_sentence_433.wav,Thousands of people were there.
0ZSnWMoz0pY_sentence_439.wav,Performance.
0ZSnWMoz0pY_sentence_446.wav,design.
0ZSnWMoz0pY_sentence_449.wav,The hotel was designed by a Japanese architect.
0ZSnWMoz0pY_sentence_451.wav,This desk is designed for children.
0ZSnWMoz0pY_sentence_460.wav,Simple.
0ZSnWMoz0pY_sentence_461.wav,It's a very simple idea.
0ZSnWMoz0pY_sentence_467.wav,Produce.
0ZSnWMoz0pY_sentence_472.wav,Ever.
0ZSnWMoz0pY_sentence_484.wav,Body.
0ZSnWMoz0pY_sentence_486.wav,My whole body is sore.
0ZSnWMoz0pY_sentence_491.wav,Sun
0ZSnWMoz0pY_sentence_496.wav,I'm proud of my son.
0ZSnWMoz0pY_sentence_498.wav,Fridge
0ZSnWMoz0pY_sentence_499.wav,Do we have milk in the fridge?
0ZSnWMoz0pY_sentence_506.wav,I have an emergency situation.
0ZSnWMoz0pY_sentence_512.wav,Prepare.
0ZSnWMoz0pY_sentence_513.wav,A hotel room is being prepared for them.
0ZSnWMoz0pY_sentence_517.wav,Is everything prepared?
0ZSnWMoz0pY_sentence_518.wav,She is busy preparing for the trip.
0ZSnWMoz0pY_sentence_519.wav,School.
0ZSnWMoz0pY_sentence_526.wav,thing.
0ZSnWMoz0pY_sentence_528.wav,I have a lot of things to do.
0ZSnWMoz0pY_sentence_529.wav,Let's do one thing at a time.
0ZSnWMoz0pY_sentence_538.wav,I think I deserve a raise.
0ZSnWMoz0pY_sentence_540.wav,Worker.
0ZSnWMoz0pY_sentence_541.wav,He is a very hard worker.
0ZSnWMoz0pY_sentence_542.wav,The company is planning to hire fifty workers.
0sq7LD45Kmg_sentence_010.wav,"Although he's young, he's an outstanding doctor."
0sq7LD45Kmg_sentence_012.wav,Tune.
0sq7LD45Kmg_sentence_015.wav,She sings out of tune.
0sq7LD45Kmg_sentence_025.wav,We must respect individual liberty.
0sq7LD45Kmg_sentence_026.wav,Individual.
0sq7LD45Kmg_sentence_031.wav,Suffer.
0sq7LD45Kmg_sentence_050.wav,Thoroughly.
0sq7LD45Kmg_sentence_061.wav,Discovery.
0sq7LD45Kmg_sentence_065.wav,Discover it.
0sq7LD45Kmg_sentence_066.wav,It was the greatest discovery in human history.
0sq7LD45Kmg_sentence_084.wav,camp.
0sq7LD45Kmg_sentence_094.wav,"He walked into the camp, unarmed."
0sq7LD45Kmg_sentence_098.wav,Bound
0sq7LD45Kmg_sentence_114.wav,Acknowledge.
0sq7LD45Kmg_sentence_119.wav,She acknowledged that she couldn't speak English.
0sq7LD45Kmg_sentence_121.wav,Convince.
0sq7LD45Kmg_sentence_132.wav,Distinguish.
0sq7LD45Kmg_sentence_146.wav,Identify
0sq7LD45Kmg_sentence_175.wav,Basis
0sq7LD45Kmg_sentence_194.wav,Comment.
0sq7LD45Kmg_sentence_220.wav,Series
0sq7LD45Kmg_sentence_231.wav,Painting
0sq7LD45Kmg_sentence_238.wav,Figure
0sq7LD45Kmg_sentence_279.wav,Sensible.
0sq7LD45Kmg_sentence_327.wav,We got thoroughly wet in the rain.
0sq7LD45Kmg_sentence_342.wav,He is bound to fail.
0sq7LD45Kmg_sentence_348.wav,Crown.
0sq7LD45Kmg_sentence_369.wav,Crime.
0sq7LD45Kmg_sentence_384.wav,You need to tune your guitar to make it sound better.
0sq7LD45Kmg_sentence_390.wav,Identify.
0sq7LD45Kmg_sentence_398.wav,Untidy.
0sq7LD45Kmg_sentence_408.wav,He is an untidy person and cannot keep his room clean.
0sq7LD45Kmg_sentence_409.wav,Unexpected.
0sq7LD45Kmg_sentence_418.wav,I encountered some unexpected problems.
0sq7LD45Kmg_sentence_420.wav,Shallow
0sq7LD45Kmg_sentence_424.wav,The water here is very shallow.
0sq7LD45Kmg_sentence_425.wav,I don't like his shallow personality.
0sq7LD45Kmg_sentence_428.wav,Climb.
0sq7LD45Kmg_sentence_429.wav,The air became colder as they climbed higher.
0sq7LD45Kmg_sentence_435.wav,The boy climbed over the wall.
0sq7LD45Kmg_sentence_439.wav,Visible.
0sq7LD45Kmg_sentence_441.wav,There is no visible danger.
0sq7LD45Kmg_sentence_445.wav,It's completely visible.
0sq7LD45Kmg_sentence_451.wav,Drag.
0sq7LD45Kmg_sentence_461.wav,Celebrate.
0sq7LD45Kmg_sentence_468.wav,Closet.
0sq7LD45Kmg_sentence_477.wav,There's someone hiding in the closet.
0sq7LD45Kmg_sentence_507.wav,You should never go out with untidy hair.
0sq7LD45Kmg_sentence_513.wav,Bound.
0sq7LD45Kmg_sentence_520.wav,Tiring.
0sq7LD45Kmg_sentence_526.wav,It's a very tiring job.
0sq7LD45Kmg_sentence_528.wav,Inevitably.
0sq7LD45Kmg_sentence_539.wav,Consequence
0sq7LD45Kmg_sentence_544.wav,It's the consequence of your laziness.
0sq7LD45Kmg_sentence_550.wav,Visible
0sq7LD45Kmg_sentence_559.wav,That was a confusing question.
0sq7LD45Kmg_sentence_594.wav,Perform.
0sq7LD45Kmg_sentence_597.wav,Camp.
0sq7LD45Kmg_sentence_598.wav,Let's go back to camp. It's getting dark.
1CxAyEHcKHE_sentence_026.wav,community.
1CxAyEHcKHE_sentence_028.wav,The students volunteered for community service.
1CxAyEHcKHE_sentence_033.wav,Screw.
1CxAyEHcKHE_sentence_036.wav,You just screwed up everything.
1CxAyEHcKHE_sentence_039.wav,The bookcase is screwed to the wall.
1CxAyEHcKHE_sentence_045.wav,I had a relaxing evening with my friends.
1CxAyEHcKHE_sentence_055.wav,constantly.
1CxAyEHcKHE_sentence_066.wav,Standard
1CxAyEHcKHE_sentence_067.wav,You need to lower your standards.
1CxAyEHcKHE_sentence_073.wav,His work is not up to our standards.
1CxAyEHcKHE_sentence_088.wav,Crack.
1CxAyEHcKHE_sentence_095.wav,That board has cracked in the sun.
1CxAyEHcKHE_sentence_096.wav,Don't put boiling water in the glass or it will crack.
1CxAyEHcKHE_sentence_097.wav,There is a crack in the glass.
1CxAyEHcKHE_sentence_106.wav,This dish has an unusual flavor.
1CxAyEHcKHE_sentence_113.wav,My grandmother left us a great fortune.
1CxAyEHcKHE_sentence_122.wav,Regular.
1CxAyEHcKHE_sentence_123.wav,Is there a regular bus service to the town?
1CxAyEHcKHE_sentence_144.wav,Rhythm
1CxAyEHcKHE_sentence_147.wav,Crucial.
1CxAyEHcKHE_sentence_155.wav,Gap.
1CxAyEHcKHE_sentence_163.wav,Character.
1CxAyEHcKHE_sentence_185.wav,Command.
1CxAyEHcKHE_sentence_196.wav,Curve
1CxAyEHcKHE_sentence_205.wav,That's a dangerous curve.
1CxAyEHcKHE_sentence_206.wav,There have been many accidents there.
1CxAyEHcKHE_sentence_209.wav,The first day at school depressed me.
1CxAyEHcKHE_sentence_221.wav,The word is constantly changing.
1CxAyEHcKHE_sentence_226.wav,He is constantly provoking me.
1CxAyEHcKHE_sentence_229.wav,Relaxing.
1CxAyEHcKHE_sentence_240.wav,Biology
1CxAyEHcKHE_sentence_245.wav,Biology is one of his favorite subjects.
1CxAyEHcKHE_sentence_249.wav,I never liked biology.
1CxAyEHcKHE_sentence_250.wav,I asked him to give my biology book back to me because he had borrowed it for a week.
1CxAyEHcKHE_sentence_252.wav,The proposals are still under consideration.
1CxAyEHcKHE_sentence_253.wav,We'll take that into consideration.
1CxAyEHcKHE_sentence_262.wav,Roof.
1CxAyEHcKHE_sentence_270.wav,I see a bird on the roof.
1CxAyEHcKHE_sentence_273.wav,Dancer.
1CxAyEHcKHE_sentence_275.wav,He wants to be the best dancer in his class.
1CxAyEHcKHE_sentence_276.wav,Glove.
1CxAyEHcKHE_sentence_277.wav,My father bought a new pair of gloves yesterday.
1CxAyEHcKHE_sentence_278.wav,These gloves are too small for me.
1CxAyEHcKHE_sentence_279.wav,I put my gloves on inside out by mistake.
1CxAyEHcKHE_sentence_280.wav,Cure.
1CxAyEHcKHE_sentence_291.wav,Regulation
1CxAyEHcKHE_sentence_302.wav,You're embarrassing them.
1CxAyEHcKHE_sentence_307.wav,Confront.
1CxAyEHcKHE_sentence_310.wav,Confront
1CxAyEHcKHE_sentence_324.wav,Nuclear weapons are the most dangerous weapons on Earth.
1CxAyEHcKHE_sentence_341.wav,Your analysis of the situation is accurate.
1CxAyEHcKHE_sentence_347.wav,False.
1CxAyEHcKHE_sentence_355.wav,Cousin
1CxAyEHcKHE_sentence_361.wav,He went to stay with his cousin.
1CxAyEHcKHE_sentence_362.wav,I have a cousin who is a lawyer.
1CxAyEHcKHE_sentence_368.wav,Bar.
1CxAyEHcKHE_sentence_369.wav,He bought an orange and a bar of chocolate. The bar is closed until further notice.
1CxAyEHcKHE_sentence_371.wav,Formula.
1CxAyEHcKHE_sentence_377.wav,This has proven to be a winning formula.
1CxAyEHcKHE_sentence_379.wav,Commit.
1CxAyEHcKHE_sentence_395.wav,Awkwardly.
1CxAyEHcKHE_sentence_402.wav,The advertisement will appear in five magazines.
1CxAyEHcKHE_sentence_409.wav,Crush.
1CxAyEHcKHE_sentence_416.wav,Formal.
1CxAyEHcKHE_sentence_435.wav,Cough.
1CxAyEHcKHE_sentence_436.wav,Do you have any cough medicine?
1CxAyEHcKHE_sentence_437.wav,The baby has been coughing all night.
1CxAyEHcKHE_sentence_440.wav,Teaching.
1CxAyEHcKHE_sentence_441.wav,He has a lot of teaching experience.
1CxAyEHcKHE_sentence_442.wav,He's always wanted to go into teaching.
1CxAyEHcKHE_sentence_443.wav,He destroy.
1CxAyEHcKHE_sentence_446.wav,An earthquake destroyed the building.
1CxAyEHcKHE_sentence_447.wav,Destroy.
1CxAyEHcKHE_sentence_454.wav,Worn.
1CxAyEHcKHE_sentence_455.wav,Why didn't you warn me?
1CxAyEHcKHE_sentence_456.wav,Don't say I didn't warn you.
1CxAyEHcKHE_sentence_464.wav,He warned us not to enter the room.
1CxAyEHcKHE_sentence_469.wav,Frightened.
1CxAyEHcKHE_sentence_476.wav,Elderly
1CxAyEHcKHE_sentence_480.wav,Elderly.
1CxAyEHcKHE_sentence_482.wav,She takes care of many elderly people.
1CxAyEHcKHE_sentence_483.wav,He gave his seat to an elderly lady.
1CxAyEHcKHE_sentence_484.wav,These seats are reserved for elderly guests.
1CxAyEHcKHE_sentence_493.wav,I'm glad we're all in agreement about that.
1CxAyEHcKHE_sentence_494.wav,We have already reached an agreement.
1CxAyEHcKHE_sentence_496.wav,The airport can handle large numbers of travelers.
1CxAyEHcKHE_sentence_502.wav,He is busy chatting with fellow travelers.
1CxAyEHcKHE_sentence_503.wav,"Better, best."
1CxAyEHcKHE_sentence_504.wav,I'm better at drawing than Alice.
1CxAyEHcKHE_sentence_505.wav,"His leg was getting better. She always wants to be the best at everything,"
1CxAyEHcKHE_sentence_512.wav,She listed her favorite restaurants in order of preference.
1CxAyEHcKHE_sentence_517.wav,Clap.
1CxAyEHcKHE_sentence_519.wav,The crowd was clapping and cheering.
1CxAyEHcKHE_sentence_528.wav,Issue.
1CxAyEHcKHE_sentence_546.wav,Emphasis
1CxAyEHcKHE_sentence_573.wav,breast. She crossed her arms over her breasts.
1CxAyEHcKHE_sentence_575.wav,Breast
1CxAyEHcKHE_sentence_591.wav,Diagram.
1CxAyEHcKHE_sentence_597.wav,Would you like me to draw you a diagram of the system?
1CxAyEHcKHE_sentence_599.wav,Origin
1CxAyEHcKHE_sentence_600.wav,Do you know the origin of this tradition?
1CxAyEHcKHE_sentence_604.wav,I don't know the origin of the rumour.
1CxAyEHcKHE_sentence_607.wav,Device.
1CxAyEHcKHE_sentence_608.wav,The device will be in production by the end of the year.
1CxAyEHcKHE_sentence_614.wav,All these devices are unreliable.
1CxAyEHcKHE_sentence_618.wav,Extensive.
1CxAyEHcKHE_sentence_630.wav,Capacity.
1CxAyEHcKHE_sentence_636.wav,This work deserted.
1CxAyEHcKHE_sentence_644.wav,Agreement.
1Hk4z0OkyyM_sentence_020.wav,Don't move.
1Hk4z0OkyyM_sentence_024.wav,She went to the market to buy fresh vegetables.
1Hk4z0OkyyM_sentence_035.wav,How are you?
1Hk4z0OkyyM_sentence_038.wav,Child.
1Hk4z0OkyyM_sentence_049.wav,Event
1Hk4z0OkyyM_sentence_054.wav,dollar.
1Hk4z0OkyyM_sentence_061.wav,Can I borrow$300?
1Hk4z0OkyyM_sentence_063.wav,I bag.
1Hk4z0OkyyM_sentence_066.wav,Bag.
1Hk4z0OkyyM_sentence_072.wav,Sleep.
1Hk4z0OkyyM_sentence_074.wav,"I was tired, but I couldn't sleep."
1Hk4z0OkyyM_sentence_091.wav,I smell something awful in this room.
1Hk4z0OkyyM_sentence_098.wav,Morning.
1Hk4z0OkyyM_sentence_1006.wav,Quick.
1Hk4z0OkyyM_sentence_1017.wav,Seem
1Hk4z0OkyyM_sentence_1028.wav,company.
1Hk4z0OkyyM_sentence_1035.wav,The company is managed by my older brother.
1Hk4z0OkyyM_sentence_1058.wav,Pain.
1Hk4z0OkyyM_sentence_1075.wav,Are you sure it's safe here?
1Hk4z0OkyyM_sentence_1078.wav,Safe.
1Hk4z0OkyyM_sentence_116.wav,Somewhere.
1Hk4z0OkyyM_sentence_131.wav,There is a spoon missing.
1Hk4z0OkyyM_sentence_141.wav,I shouldn't have done that. I'm sorry.
1Hk4z0OkyyM_sentence_146.wav,Coat.
1Hk4z0OkyyM_sentence_148.wav,May I try it on?
1Hk4z0OkyyM_sentence_156.wav,May I try.
1Hk4z0OkyyM_sentence_160.wav,Results
1Hk4z0OkyyM_sentence_165.wav,Are you satisfied with the result?
1Hk4z0OkyyM_sentence_168.wav,Minimum.
1Hk4z0OkyyM_sentence_169.wav,What are your minimum requirements for the job?
1Hk4z0OkyyM_sentence_176.wav,Food.
1Hk4z0OkyyM_sentence_188.wav,I can't eat this food. It tastes awful.
1Hk4z0OkyyM_sentence_192.wav,Have you?
1Hk4z0OkyyM_sentence_196.wav,Explanation
1Hk4z0OkyyM_sentence_215.wav,Drunk.
1Hk4z0OkyyM_sentence_216.wav,I don't like being around drunk people.
1Hk4z0OkyyM_sentence_217.wav,She was so drunk that she could barely walk.
1Hk4z0OkyyM_sentence_223.wav,Fun.
1Hk4z0OkyyM_sentence_253.wav,Lose.
1Hk4z0OkyyM_sentence_258.wav,She really wants to lose weight.
1Hk4z0OkyyM_sentence_270.wav,"Clearly, you're not interested."
1Hk4z0OkyyM_sentence_281.wav,I didn't know he was a drug addict.
1Hk4z0OkyyM_sentence_286.wav,Out.
1Hk4z0OkyyM_sentence_288.wav,May I go out for a walk?
1Hk4z0OkyyM_sentence_297.wav,Useful.
1Hk4z0OkyyM_sentence_302.wav,Swimming is a very useful skill.
1Hk4z0OkyyM_sentence_307.wav,She gave me approve.
1Hk4z0OkyyM_sentence_311.wav,Approve.
1Hk4z0OkyyM_sentence_320.wav,You may spend a maximum of$100 per day.
1Hk4z0OkyyM_sentence_344.wav,How long did you stay there?
1Hk4z0OkyyM_sentence_352.wav,How far is it to the airport?
1Hk4z0OkyyM_sentence_361.wav,Fresh.
1Hk4z0OkyyM_sentence_386.wav,Where is your bag?
1Hk4z0OkyyM_sentence_406.wav,Come and see me once in a while.
1Hk4z0OkyyM_sentence_437.wav,Awful.
1Hk4z0OkyyM_sentence_451.wav,Minimum
1Hk4z0OkyyM_sentence_459.wav,Missing.
1Hk4z0OkyyM_sentence_467.wav,Please wake me up at six tomorrow morning.
1Hk4z0OkyyM_sentence_488.wav,I've seen him somewhere before.
1Hk4z0OkyyM_sentence_492.wav,Let's go somewhere quiet.
1Hk4z0OkyyM_sentence_494.wav,Especially
1Hk4z0OkyyM_sentence_499.wav,I feel especially good today.
1Hk4z0OkyyM_sentence_506.wav,He chooses a seat facing the door.
1Hk4z0OkyyM_sentence_509.wav,Choose.
1Hk4z0OkyyM_sentence_516.wav,True.
1Hk4z0OkyyM_sentence_531.wav,Extra.
1Hk4z0OkyyM_sentence_538.wav,Equal.
1Hk4z0OkyyM_sentence_541.wav,She divided the pie into three equal parts.
1Hk4z0OkyyM_sentence_547.wav,One plus two equals three.
1Hk4z0OkyyM_sentence_582.wav,I want to sleep a little more.
1Hk4z0OkyyM_sentence_595.wav,This problem seems difficult.
1Hk4z0OkyyM_sentence_600.wav,It seems very interesting.
1Hk4z0OkyyM_sentence_620.wav,It's obvious that she lied.
1Hk4z0OkyyM_sentence_644.wav,Fruit.
1Hk4z0OkyyM_sentence_651.wav,Do you want some fruit juice?
1Hk4z0OkyyM_sentence_652.wav,What's the name of this fruit?
1Hk4z0OkyyM_sentence_658.wav,Clearly things have changed in the last six weeks.
1Hk4z0OkyyM_sentence_666.wav,Stay.
1Hk4z0OkyyM_sentence_677.wav,Daughter.
1Hk4z0OkyyM_sentence_683.wav,"He married his boss's daughter, didn't he?"
1Hk4z0OkyyM_sentence_708.wav,Drug
1Hk4z0OkyyM_sentence_715.wav,Clock.
1Hk4z0OkyyM_sentence_735.wav,We will do our best.
1Hk4z0OkyyM_sentence_737.wav,Our teacher looks very young.
1Hk4z0OkyyM_sentence_738.wav,Hour.
1Hk4z0OkyyM_sentence_752.wav,"People have short memories, they soon forget."
1Hk4z0OkyyM_sentence_753.wav,Bridge
1Hk4z0OkyyM_sentence_764.wav,Sorry.
1Hk4z0OkyyM_sentence_791.wav,Aspect
1Hk4z0OkyyM_sentence_807.wav,Once.
1Hk4z0OkyyM_sentence_813.wav,He cleans his car once a week.
1Hk4z0OkyyM_sentence_822.wav,Dollar.
1Hk4z0OkyyM_sentence_829.wav,Attend
1Hk4z0OkyyM_sentence_838.wav,I just want to let you know that I can't attend your party.
1Hk4z0OkyyM_sentence_846.wav,"Finally, they approved the proposal."
1Hk4z0OkyyM_sentence_852.wav,Approved.
1Hk4z0OkyyM_sentence_898.wav,This book is especially difficult to read.
1Hk4z0OkyyM_sentence_905.wav,He's scared of heights.
1Hk4z0OkyyM_sentence_907.wav,She is scared of going out alone.
1Hk4z0OkyyM_sentence_918.wav,I don't think that rumor is true.
1Hk4z0OkyyM_sentence_920.wav,It is too good to be true.
1Hk4z0OkyyM_sentence_929.wav,We are all equal here.
1Hk4z0OkyyM_sentence_932.wav,Move.
1Hk4z0OkyyM_sentence_945.wav,There are so many versions to choose from.
1Hk4z0OkyyM_sentence_954.wav,Maximum.
1Hk4z0OkyyM_sentence_961.wav,There's something wrong here. It's not my bag.
1Hk4z0OkyyM_sentence_979.wav,Opportunity.
1Hk4z0OkyyM_sentence_989.wav,Do you know the missing words?
1RIdJ5ZspdU_sentence_026.wav,closely.
1RIdJ5ZspdU_sentence_035.wav,This point deserves special emphasis.
1RIdJ5ZspdU_sentence_049.wav,Traveler
1RIdJ5ZspdU_sentence_103.wav,Explore.
1RIdJ5ZspdU_sentence_108.wav,He enjoys exploring remote areas.
1RIdJ5ZspdU_sentence_115.wav,It's worth exploring.
1RIdJ5ZspdU_sentence_135.wav,You can't teach an old dog new tricks.
1RIdJ5ZspdU_sentence_138.wav,Naturally.
1RIdJ5ZspdU_sentence_157.wav,Cash.
1RIdJ5ZspdU_sentence_158.wav,She was always short of cash.
1RIdJ5ZspdU_sentence_159.wav,Don't let your business run out of cash.
1RIdJ5ZspdU_sentence_170.wav,Border
1RIdJ5ZspdU_sentence_171.wav,The train crosses the border between France and Spain.
1RIdJ5ZspdU_sentence_173.wav,Vietnam and Cambodia share a long border.
1RIdJ5ZspdU_sentence_179.wav,"Russia is the biggest country in the world, but China actually has longer land borders."
1RIdJ5ZspdU_sentence_209.wav,He placed emphasis on the importance of education.
1RIdJ5ZspdU_sentence_221.wav,You owe me$99 altogether.
1RIdJ5ZspdU_sentence_230.wav,Living.
1RIdJ5ZspdU_sentence_233.wav,I can't imagine living like that.
1RIdJ5ZspdU_sentence_234.wav,I don't know what he does for a living.
1RIdJ5ZspdU_sentence_235.wav,Formal education will make you a living. Self education will make you a fortune.
1RIdJ5ZspdU_sentence_239.wav,Next week is going to be a relaxing week.
1RIdJ5ZspdU_sentence_292.wav,Communication
1RIdJ5ZspdU_sentence_300.wav,Gesture is another way of communication.
