source_audio_path,en_source_text,vi_translation,cefr_level
-yljNBUV0cw_sentence_733.wav,She chained her bicycle to the railings.,Cô xích xe đạp của mình vào lan can.,A2
-yljNBUV0cw_sentence_734.wav,Chain.,Dây chuyền.,A1
-yljNBUV0cw_sentence_739.wav,Is the dog chained?,Con chó bị xích à?,A1
-yljNBUV0cw_sentence_742.wav,I've worked for this firm for years.,Tôi đã làm việc cho công ty này nhiều năm rồi.,A2
-yljNBUV0cw_sentence_744.wav,I have a firm belief in his innocence.,Tôi tin chắc là anh ta vô tội.,A2
-yljNBUV0cw_sentence_752.wav,Imagination,Trí tưởng tượng,A1
-yljNBUV0cw_sentence_760.wav,Bush,Bush,A2
-yljNBUV0cw_sentence_761.wav,The cat slowly approached the bush where the mouse was hiding. We have a beautiful rose bush growing just outside our front door.,Con mèo từ từ tiến đến bụi cây nơi con chuột đang ẩn nấp. Chúng tôi có một bụi hồng xinh đẹp mọc ngay bên ngoài cửa trước.,A2
-yljNBUV0cw_sentence_763.wav,The cat slowly approached the bush where the mouse was hiding.,Con mèo từ từ tiến đến bụi cây nơi con chuột đang ẩn nấp.,A2
-yljNBUV0cw_sentence_796.wav,Umbrella,Ô,A1
-yljNBUV0cw_sentence_797.wav,You shouldn't go out in the rain without an umbrella.,Bạn không nên ra ngoài trời mưa mà không che ô.,A2
-yljNBUV0cw_sentence_800.wav,Umbrella.,Ô dù.,A1
-yljNBUV0cw_sentence_803.wav,Can I borrow your umbrella?,Tôi mượn ô của anh được không?,A1
-yljNBUV0cw_sentence_805.wav,I'm afraid I took your umbrella by mistake.,Tôi e là tôi đã lấy nhầm cây dù của anh.,A2
-yljNBUV0cw_sentence_815.wav,Leader.,Lãnh đạo.,A1
-yljNBUV0cw_sentence_819.wav,The average person must drink at least a liter of water every day.,Một người trung bình phải uống ít nhất một lít nước mỗi ngày.,A2
-yljNBUV0cw_sentence_831.wav,Preserve.,Bảo tồn.,A1
-yljNBUV0cw_sentence_833.wav,We will do everything to preserve our national heritage.,Chúng tôi sẽ làm mọi thứ để bảo tồn di sản quốc gia.,A2
-yljNBUV0cw_sentence_849.wav,The coach accused us of not doing our best.,Huấn luyện viên buộc tội chúng tôi không cố gắng hết sức.,A2
-yljNBUV0cw_sentence_850.wav,She liked tennis and became a tennis coach.,Cô thích quần vợt và trở thành một huấn luyện viên quần vợt.,A2
-yljNBUV0cw_sentence_861.wav,Illustrate.,Minh họa.,A1
-yljNBUV0cw_sentence_907.wav,"It is damp and cold today, isn't it?","Hôm nay trời ẩm và lạnh, phải không?",A2
-yljNBUV0cw_sentence_917.wav,Cheerfully.,Vui vẻ.,A2
-yljNBUV0cw_sentence_921.wav,He was whistling cheerfully.,Ông huýt sáo vui vẻ.,A2
-yljNBUV0cw_sentence_923.wav,She told the story cheerfully.,Cô ấy kể chuyện một cách vui vẻ.,A2
08jDwfm9LcA_sentence_008.wav,Destruction.,Huỷ diệt.,A1
08jDwfm9LcA_sentence_016.wav,Vision,Tầm nhìn,A1
08jDwfm9LcA_sentence_030.wav,It is impossible to resolve the conflict.,Không thể giải quyết xung đột.,A2
08jDwfm9LcA_sentence_031.wav,There is a great conflict between religion and science.,Có một xung đột lớn giữa tôn giáo và khoa học.,A2
08jDwfm9LcA_sentence_049.wav,She is an efficient and reliable assistant.,Cô ấy là một trợ lý hiệu quả và đáng tin cậy.,A2
08jDwfm9LcA_sentence_058.wav,Annually.,Hàng năm.,A2
08jDwfm9LcA_sentence_060.wav,The conference will take place annually.,Hội nghị sẽ diễn ra hàng năm.,B1
08jDwfm9LcA_sentence_063.wav,Thick.,Dày.,A2
08jDwfm9LcA_sentence_065.wav,His eyebrows were thick and bushy.,Lông mày của ông ta rậm rạp và rậm rạp.,A2
08jDwfm9LcA_sentence_068.wav,How thick are the walls?,Tường dày bao nhiêu?,A1
08jDwfm9LcA_sentence_071.wav,Meat.,Thịt.,A2
08jDwfm9LcA_sentence_073.wav,I expect a neat answer to this question.,Tôi mong đợi một câu trả lời rõ ràng cho câu hỏi này.,A2
08jDwfm9LcA_sentence_079.wav,Decline,Decline (từ ),A2
08jDwfm9LcA_sentence_109.wav,Beard,Râu,A2
08jDwfm9LcA_sentence_125.wav,Flame,LửaName,A1
08jDwfm9LcA_sentence_130.wav,Defeat.,Thua.,B1
08jDwfm9LcA_sentence_152.wav,Invention,Sáng chế,A2
08jDwfm9LcA_sentence_158.wav,Television is a great invention.,Truyền hình là một phát minh vĩ đại.,A2
08jDwfm9LcA_sentence_177.wav,I couldn't resist the temptation to call her.,Tôi không thể cưỡng lại được cám dỗ gọi cho cô ấy.,A2
08jDwfm9LcA_sentence_187.wav,Exam,Thi,A1
08jDwfm9LcA_sentence_194.wav,He is busy preparing for the examination.,Anh ấy đang bận chuẩn bị cho kỳ thi.,A2
08jDwfm9LcA_sentence_201.wav,Moral,Đạo đức,A2
08jDwfm9LcA_sentence_205.wav,He is a very moral person.,Anh ấy là một người rất đạo đức.,A1
08jDwfm9LcA_sentence_217.wav,"In fact,","Thực tế,",A2
08jDwfm9LcA_sentence_227.wav,He was infected with AIDS.,Anh ta bị nhiễm AIDS.,A1
08jDwfm9LcA_sentence_230.wav,You'd better act upon his advice.,Tốt hơn là anh nên nghe theo lời khuyên của ổng.,A2
08jDwfm9LcA_sentence_232.wav,You can rely upon him.,Anh có thể tin tưởng anh ta.,A2
08jDwfm9LcA_sentence_247.wav,Phase.,Giai đoạn.,A2
08jDwfm9LcA_sentence_252.wav,She's going through a difficult phase.,Cô ấy đang trải qua giai đoạn khó khăn.,A2
08jDwfm9LcA_sentence_266.wav,Agency.,Cơ quan.,A2
08jDwfm9LcA_sentence_268.wav,He works for a big advertising agency.,Anh ta làm việc cho một công ty quảng cáo lớn.,A2
08jDwfm9LcA_sentence_272.wav,Flow.,Dòng chảy.,A1
08jDwfm9LcA_sentence_277.wav,The river flows through the city.,Dòng sông chảy qua thành phố.,A2
08jDwfm9LcA_sentence_278.wav,We have a cash flow problem.,Chúng ta có vấn đề về dòng tiền.,A2
08jDwfm9LcA_sentence_282.wav,France is in Western Europe.,Pháp ở Tây Âu.,A2
08jDwfm9LcA_sentence_285.wav,Bird,Chim,A1
08jDwfm9LcA_sentence_286.wav,He shot at the bird but missed.,Anh ta bắn vào con chim nhưng trượt.,A2
08jDwfm9LcA_sentence_287.wav,I see a bird on the roof. Tuesday.,Tôi thấy một con chim trên mái nhà vào thứ ba.,A1
08jDwfm9LcA_sentence_288.wav,Are you free on Tuesday?,Thứ ba anh rảnh chứ?,A1
08jDwfm9LcA_sentence_290.wav,Don't forget the meeting on Tuesday.,Đừng quên cuộc họp vào thứ ba.,A1
08jDwfm9LcA_sentence_291.wav,comfort.,"Bạn có thể tìm thấy một số loại thuốc kê đơn có tác dụng giảm đau, giảm đau, giảm đau và giảm đau do viêm.",A1
08jDwfm9LcA_sentence_292.wav,"She tried to comfort him, but he kept crying.","Bà cố an ủi anh, nhưng anh cứ khóc mãi.",A2
08jDwfm9LcA_sentence_297.wav,My uncle now lives in comfort.,Chú tôi giờ sống thoải mái.,A2
08jDwfm9LcA_sentence_302.wav,Violent.,Bạo lực.,A1
08jDwfm9LcA_sentence_306.wav,I'm not a violent person.,Tôi không phải là người bạo lực.,A1
08jDwfm9LcA_sentence_309.wav,Sheet.,Tờ.,A2
08jDwfm9LcA_sentence_314.wav,Please give me a sheet of paper.,Làm ơn cho tôi một tờ giấy.,A1
08jDwfm9LcA_sentence_320.wav,Thickness.,Độ dày.,A2
08jDwfm9LcA_sentence_328.wav,Physically,Về mặt thể chất,A1
08jDwfm9LcA_sentence_329.wav,"Generally speaking, men are physically stronger than women.","Nói chung, nam giới có thể chất mạnh mẽ hơn phụ nữ.",A2
08jDwfm9LcA_sentence_336.wav,Vote.,Bỏ phiếu.,A1
08jDwfm9LcA_sentence_340.wav,Do you really want to vote for him?,Anh có thực sự muốn bầu cho anh ta không?,A2
08jDwfm9LcA_sentence_341.wav,I didn't vote in the last election.,Tôi đã không bỏ phiếu trong cuộc bầu cử trước.,A2
08jDwfm9LcA_sentence_344.wav,Counter.,Phản công.,A1
08jDwfm9LcA_sentence_346.wav,Please pick up your ticket at the counter.,Xin hãy lấy vé ở quầy.,A2
08jDwfm9LcA_sentence_347.wav,Please come to the counter at least an hour before your flight.,Xin hãy đến quầy ít nhất một tiếng trước chuyến bay.,A2
08jDwfm9LcA_sentence_356.wav,There was an unpleasant smell in the room.,Có một mùi khó chịu trong phòng.,A2
08jDwfm9LcA_sentence_362.wav,The weather is so unpleasant.,Thời tiết thật khó chịu.,A1
08jDwfm9LcA_sentence_363.wav,Insert.,Chèn.,A2
08jDwfm9LcA_sentence_365.wav,Please insert your card.,Xin hãy nhét thẻ vào.,A1
08jDwfm9LcA_sentence_371.wav,Advance.,Tiến lên.,A1
08jDwfm9LcA_sentence_382.wav,Pride,Sự kiêu hãnh,A1
08jDwfm9LcA_sentence_393.wav,Version,Phiên bản,A2
08jDwfm9LcA_sentence_401.wav,Loose.,Loose.,A1
08jDwfm9LcA_sentence_409.wav,Throughout,Xuyên suốt,A2
08jDwfm9LcA_sentence_410.wav,The museum is open daily throughout the year.,Bảo tàng mở cửa hàng ngày trong suốt cả năm.,A2
08jDwfm9LcA_sentence_412.wav,Have you looked throughout the house?,Anh đã tìm khắp nhà chưa?,A1
08jDwfm9LcA_sentence_420.wav,Do.,Làm.,A1
08jDwfm9LcA_sentence_428.wav,My rent is due today.,Hôm nay là hạn trả tiền thuê nhà.,A1
08jDwfm9LcA_sentence_429.wav,He failed due to lack of money.,Ông thất bại vì thiếu tiền.,A2
08jDwfm9LcA_sentence_431.wav,Underneath,Bên dưới,A1
08jDwfm9LcA_sentence_437.wav,I found the key underneath the mat.,Tôi tìm thấy chìa khoá dưới tấm thảm.,A1
08jDwfm9LcA_sentence_449.wav,I'm only trying to comfort you.,Tôi chỉ cố an ủi cô thôi.,A2
08jDwfm9LcA_sentence_450.wav,Threat.,Mối đe dọa.,A2
08jDwfm9LcA_sentence_458.wav,Seed.,Hạt giống.,A1
08jDwfm9LcA_sentence_459.wav,It takes about three days for the seeds to sprout.,Hạt sẽ nảy mầm trong khoảng 3 ngày.,A2
08jDwfm9LcA_sentence_461.wav,Seed,Hạt giống,A1
08jDwfm9LcA_sentence_465.wav,How many seeds are there in a packet?,Có bao nhiêu hạt trong một gói?,A2
08jDwfm9LcA_sentence_475.wav,It was obvious that they acted wrongly.,Rõ ràng là họ đã hành động sai.,A2
08jDwfm9LcA_sentence_477.wav,Wrongly.,Sai lầm.,A2
08jDwfm9LcA_sentence_488.wav,Are you threatening me?,Anh đang đe doạ tôi đấy à?,A1
08jDwfm9LcA_sentence_493.wav,Spite.,Oán.,A2
08jDwfm9LcA_sentence_507.wav,Superior.,Superior.,A2
08jDwfm9LcA_sentence_514.wav,There is no evidence to support such a theory.,Không có bằng chứng để hỗ trợ một lý thuyết như vậy.,B1
08jDwfm9LcA_sentence_515.wav,Theory,Lý thuyết,A1
08jDwfm9LcA_sentence_532.wav,Silver,BạcName,A1
08jDwfm9LcA_sentence_536.wav,He won a silver medal.,Anh ta đã giành được huy chương bạc.,A1
08jDwfm9LcA_sentence_537.wav,My mother gave me a silver chain.,Mẹ tôi cho tôi một sợi xích bạc.,A1
08jDwfm9LcA_sentence_538.wav,It was made of silver.,Nó được làm bằng bạc.,A1
08jDwfm9LcA_sentence_539.wav,Upside down.,Lộn ngược.,A1
08jDwfm9LcA_sentence_543.wav,"Look, that picture is upside down. You hung it the wrong way.","Nhìn xem, bức tranh đó bị treo ngược, anh treo nhầm hướng rồi.",A1
08jDwfm9LcA_sentence_544.wav,SAC,SAC,A2
08jDwfm9LcA_sentence_548.wav,What's in the sack?,Cái gì trong túi thế?,A1
08jDwfm9LcA_sentence_552.wav,Symbol,Ký hiệu,A1
08jDwfm9LcA_sentence_556.wav,I don't know what this symbol stands for. It stands for strength and integrity.,Tôi không biết biểu tượng này đại diện cho cái gì. Nó đại diện cho sức mạnh và sự chính trực.,A2
08jDwfm9LcA_sentence_563.wav,Do I need to pay in advance?,Tôi có cần trả trước không?,A2
08jDwfm9LcA_sentence_570.wav,Do I twist?,Tôi có vặn người không?,A1
08jDwfm9LcA_sentence_571.wav,You're twisting the truth.,Anh đang bóp méo sự thật.,A1
08jDwfm9LcA_sentence_578.wav,Scent.,Hương thơm.,A1
08jDwfm9LcA_sentence_579.wav,He was paid 40 cents an hour.,Anh ta được trả 40 cent một giờ.,A2
08jDwfm9LcA_sentence_585.wav,She saved every cent possible.,Cô ấy đã tiết kiệm từng xu có thể.,A2
08jDwfm9LcA_sentence_586.wav,Peaceful.,Bình yên.,A1
08jDwfm9LcA_sentence_587.wav,The park is so peaceful and quiet.,Công viên rất yên bình và tĩnh lặng.,A1
08jDwfm9LcA_sentence_590.wav,He had a peaceful life.,Ông ấy có một cuộc sống yên bình.,A1
08jDwfm9LcA_sentence_591.wav,Deny,Từ chối,A1
08jDwfm9LcA_sentence_602.wav,Tunnel.,Đường hầm.,A1
08jDwfm9LcA_sentence_605.wav,The train passed through the tunnel.,Đoàn tàu đi qua đường hầm.,A2
08jDwfm9LcA_sentence_607.wav,Cookie,Cookie,A1
08jDwfm9LcA_sentence_608.wav,Could you save me a couple of cookies?,Anh có thể để dành cho tôi vài cái bánh quy không?,A1
08jDwfm9LcA_sentence_609.wav,"Even though there were many cookies on the dish, I only ate three.","Mặc dù có rất nhiều bánh quy trên đĩa, tôi chỉ ăn có ba cái.",A2
08jDwfm9LcA_sentence_614.wav,How many cookies did you eat?,Bạn đã ăn bao nhiêu cái bánh quy?,A1
08jDwfm9LcA_sentence_615.wav,Swallow.,Nuốt xuống.,A1
08jDwfm9LcA_sentence_621.wav,"Swallow it, don't chew it.","Nuốt xuống, đừng nhai.",A1
08jDwfm9LcA_sentence_623.wav,My throat hurts when I swallow.,Cổ họng tôi đau khi nuốt.,A2
08jDwfm9LcA_sentence_632.wav,Awkward.,Bất tiện.,A1
08jDwfm9LcA_sentence_659.wav,Impose,Đặt,A1
08jDwfm9LcA_sentence_698.wav,I don't find him physically attractive.,Tôi không thấy anh ta hấp dẫn về thể chất.,A2
08jDwfm9LcA_sentence_704.wav,He is jealous and full of spite.,Hắn ghen tuông và đầy thù hận.,A2
08jDwfm9LcA_sentence_708.wav,"In spite of the rain, I went out.","Mặc dù trời mưa, tôi vẫn ra ngoài.",A2
08jDwfm9LcA_sentence_711.wav,Mm.,Mm.,A2
08jDwfm9LcA_sentence_715.wav,Bargain.,Mại dối.,A1
08jDwfm9LcA_sentence_717.wav,Yeah.,Vâng.,A1
08jDwfm9LcA_sentence_728.wav,Please change the sheets on the bed.,Xin hãy thay ga trải giường.,A1
08jDwfm9LcA_sentence_745.wav,Amusing.,Thú vị.,A2
08jDwfm9LcA_sentence_750.wav,What an amusing situation.,Đúng là một tình huống thú vị.,A1
08jDwfm9LcA_sentence_761.wav,Where's the checkout counter?,Quầy tính tiền ở đâu?,A1
08jDwfm9LcA_sentence_772.wav,This tooth is loose.,Cái răng này bị lỏng.,A1
08jDwfm9LcA_sentence_773.wav,Please be careful not to let the dog loose.,Xin hãy cẩn thận đừng thả con chó ra.,A2
08jDwfm9LcA_sentence_792.wav,Euro,Euro,A1
08jDwfm9LcA_sentence_793.wav,These shoes cost three hundred Euros.,Đôi giày này giá 300 Euro.,A2
08jDwfm9LcA_sentence_794.wav,How much is he asking for? A thousand Euros.,Hắn đòi bao nhiêu? 1000 Euro.,A2
08jDwfm9LcA_sentence_795.wav,Can you give me a Euro?,Anh có thể cho tôi một đồng Euro không?,A1
08jDwfm9LcA_sentence_796.wav,Severely.,Rất nghiêm khắc.,A1
08jDwfm9LcA_sentence_813.wav,I take pride in my work.,Tôi tự hào về công việc của mình.,A1
08jDwfm9LcA_sentence_814.wav,You are my pride.,Em là niềm tự hào của anh.,A1
08jDwfm9LcA_sentence_815.wav,She took too much pride in her appearance.,Cô ta quá tự hào về ngoại hình của mình.,A2
08jDwfm9LcA_sentence_823.wav,Post.,Đăng.,A2
08jDwfm9LcA_sentence_835.wav,Decline.,Từ chối.,A2
08jDwfm9LcA_sentence_856.wav,He lived a moral life.,Ông sống một cuộc sống đạo đức.,A2
08jDwfm9LcA_sentence_862.wav,Your threats don't frighten me.,Lời đe dọa của anh không làm tôi sợ.,A2
08jDwfm9LcA_sentence_876.wav,Our trip was cancelled due to the heavy snow.,Chuyến đi của chúng tôi bị huỷ do tuyết rơi dày.,A2
08jDwfm9LcA_sentence_890.wav,The house was in flames.,Ngôi nhà bị cháy.,A1
08jDwfm9LcA_sentence_891.wav,Flame.,Ngọn lửa.,A1
08jDwfm9LcA_sentence_904.wav,He threatened to make it public.,Hắn doạ sẽ công khai chuyện này.,A2
08jDwfm9LcA_sentence_906.wav,The attackers threatened him with a gun.,Những kẻ tấn công đe doạ anh ta bằng súng.,A2
08jDwfm9LcA_sentence_907.wav,Impose.,Áp đặt.,A1
08jDwfm9LcA_sentence_917.wav,"I can't imagine you with a beard, she finally said.","Tôi không thể tưởng tượng nổi cô có râu, cuối cùng cô ấy nói.",A2
08jDwfm9LcA_sentence_926.wav,There are a number of different theories about the cause of the disease.,Có một số lý thuyết khác nhau về nguyên nhân gây bệnh.,A2
08jDwfm9LcA_sentence_936.wav,You can't defeat him without my help.,Ngươi không thể đánh bại hắn mà không có ta giúp.,A2
08jDwfm9LcA_sentence_939.wav,Resist.,Cưỡng lại.,A1
08jDwfm9LcA_sentence_950.wav,Bargain Have you forgotten our bargain?,Mày quên thoả thuận của chúng ta rồi sao?,A2
08jDwfm9LcA_sentence_960.wav,Have you forgotten our bargain?,Anh quên thoả thuận của chúng ta rồi sao?,A2
08jDwfm9LcA_sentence_971.wav,I bought a large sack of potatoes.,Tôi mua một bao khoai tây lớn.,A1
08jDwfm9LcA_sentence_972.wav,Physics.,Vật lý.,A1
08jDwfm9LcA_sentence_984.wav,We face the prospect of having to start all over again.,Chúng ta đối mặt với viễn cảnh phải bắt đầu lại từ đầu.,A2
0ZSnWMoz0pY_sentence_017.wav,Opposite.,Đối.,A2
0ZSnWMoz0pY_sentence_034.wav,Sharp.,Sharp.,A1
0ZSnWMoz0pY_sentence_060.wav,Do you have an appointment with him?,Anh có hẹn với anh ta không?,A1
0ZSnWMoz0pY_sentence_063.wav,I'll call the restaurant and make a reservation.,Tôi sẽ gọi cho nhà hàng và đặt chỗ trước.,A2
0ZSnWMoz0pY_sentence_086.wav,TORDS,BIÊN BẢN,A2
0ZSnWMoz0pY_sentence_090.wav,My attitude towards him has changed.,Thái độ của tôi đối với anh ta đã thay đổi.,A2
0ZSnWMoz0pY_sentence_100.wav,Habit.,Thói quen.,A2
0ZSnWMoz0pY_sentence_119.wav,You owe me one hundred dollars.,Anh nợ tôi 100 đô.,A1
0ZSnWMoz0pY_sentence_121.wav,How much do I owe you?,Tôi nợ anh bao nhiêu?,A1
0ZSnWMoz0pY_sentence_132.wav,Are you available at 9 p.m.?,Anh có rảnh lúc 9 giờ tối không?,A2
0ZSnWMoz0pY_sentence_133.wav,What payment options are available?,Có những lựa chọn thanh toán nào?,A2
0ZSnWMoz0pY_sentence_134.wav,This is the only room available.,Đây là phòng duy nhất còn trống.,A1
0ZSnWMoz0pY_sentence_144.wav,I was greatly influenced by my parents.,Tôi bị ảnh hưởng rất nhiều bởi cha mẹ mình.,A2
0ZSnWMoz0pY_sentence_149.wav,I'm out of shape.,Tôi không còn khoẻ nữa.,A1
0ZSnWMoz0pY_sentence_152.wav,Negative.,Không.,A1
0ZSnWMoz0pY_sentence_160.wav,Don't add too much salt.,Không cho quá nhiều muối.,A1
0ZSnWMoz0pY_sentence_166.wav,Polite.,Lịch sự.,A1
0ZSnWMoz0pY_sentence_181.wav,Did you double check these figures?,Anh đã kiểm tra lại số liệu chưa?,A1
0ZSnWMoz0pY_sentence_198.wav,At Adventure.,Tại Adventure.,A1
0ZSnWMoz0pY_sentence_217.wav,I set a goal to lose 3kg by the end of the year.,Tôi đặt mục tiêu giảm 3kg vào cuối năm.,A2
0ZSnWMoz0pY_sentence_229.wav,Discount.,Giảm giá.,A1
0ZSnWMoz0pY_sentence_236.wav,Property.,Tài sản.,A1
0ZSnWMoz0pY_sentence_293.wav,You can't prevent him from drinking.,Anh không thể ngăn anh ta uống rượu.,A2
0ZSnWMoz0pY_sentence_300.wav,REATS,NHỮNG LỜI THỨ NHẤT,A2
0ZSnWMoz0pY_sentence_306.wav,I hope this letter reaches you.,Hy vọng lá thư này đến tay anh.,A2
0ZSnWMoz0pY_sentence_325.wav,How fast can you type?,Bạn có thể gõ nhanh đến mức nào?,A2
0ZSnWMoz0pY_sentence_334.wav,My boss rejected the budget for this project.,Sếp tôi từ chối ngân sách cho dự án này.,A2
0ZSnWMoz0pY_sentence_336.wav,Lot.,Rất nhiều.,A1
0ZSnWMoz0pY_sentence_337.wav,She has a lot of money.,Cô ấy có rất nhiều tiền.,A1
0ZSnWMoz0pY_sentence_338.wav,Get some more cake. There's lots left.,"Lấy thêm bánh đi, còn nhiều lắm.",A1
0ZSnWMoz0pY_sentence_339.wav,We use a lot of water.,Chúng tôi dùng rất nhiều nước.,A1
0ZSnWMoz0pY_sentence_343.wav,Reduce.,Giảm.,A2
0ZSnWMoz0pY_sentence_345.wav,I think karaoke is good for reducing stress.,Tôi nghĩ karaoke rất tốt để giảm căng thẳng.,A2
0ZSnWMoz0pY_sentence_346.wav,We are trying to reduce our debt.,Chúng tôi đang cố gắng giảm nợ.,A2
0ZSnWMoz0pY_sentence_350.wav,Busy. I'll be very busy next month.,"Bận lắm, tháng sau tôi sẽ rất bận.",A2
0ZSnWMoz0pY_sentence_357.wav,Replace.,Thay thế.,A2
0ZSnWMoz0pY_sentence_358.wav,He was hired to replace the previous manager.,Ông được thuê để thay thế người quản lý trước đó.,A2
